Iteration,Cost,Cost reduction,time (ms)
0,7.226781836846482,0.0,39.47114944458008
1,7.137974045188109,0.012288705216695117,246.94013595581055
2,5.291046655571843,0.2678557655366177,522.904634475708
3,4.032788654602278,0.4419661827840582,1564.6495819091797
4,3.4186547555745648,0.5269464565618673,3021.6238498687744
5,3.2713144316184923,0.5473345528518153,3846.6434478759766
6,3.2005351547051877,0.557128577150768,4556.5290451049805
7,3.1536845282823585,0.563611494095065,5287.642955780029
8,3.0735805392974953,0.5746958177668333,6143.814325332642
9,2.966033401453549,0.5895775646179152,6937.389850616455
10,2.952041685118317,0.5915136568718551,7872.684001922607
11,2.3597792793004357,0.6734674807437993,8589.494943618774
12,2.1848625940209003,0.6976714333783876,9272.441387176514
13,2.019693501750142,0.7205265708378619,9938.961029052734
14,1.784805524396842,0.7530290017478002,10485.365152359009
15,1.7582861179573788,0.7566986028286369,11068.996906280518
16,1.7222296509578203,0.76168788682995,11626.027345657349
17,1.7164612943015432,0.7624860784436593,12228.98554801941
18,1.6832458554688972,0.7670822375062304,12768.590927124023
19,1.663157606970093,0.769861932390111,13249.317646026611
20,1.6631542164297501,0.7698624015533457,15790.493726730347
