Iteration,Cost,Cost reduction,time (ms)
0,4.76592,0.0276091,521.682
1,2.43772,0.502632,1000.61
2,2.33287,0.524023,1472.28
3,2.33287,0.524023,1946.46
4,2.0111,0.589676,2078.08
5,1.76887,0.639096,2563.39
6,1.76887,0.639096,3034.06
