Iteration,Cost,Cost reduction,time (ms)
0,3.18412,0.272815,2142.51
1,2.96906,0.321931,4280
2,2.96906,0.321931,6408.15
3,2.96906,0.321931,6553.47
4,2.96906,0.321931,6680.94
5,2.96906,0.321931,6817.72
6,2.96906,0.321931,6951.75
