Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.583155,381.788,4,10,14.31,197,37,115
0.05805,434.127,4,10,11.76,234,36,128
0.227444,771.635,6,10,10.794,487,54,189
0.197884,595.132,5,10,9.315,358,46,155
0.0873086,427.729,4,10,9.79,227,37,127
0.168629,623.283,5,10,14.86,378,45,159
0.666264,550.735,5,10,20.9733,339,45,132
0.24709,609.072,5,10,10.7875,367,46,157
0.0851786,552.554,5,10,10.5275,310,45,159
0.208871,605.211,5,10,12.8225,360,45,160
0.0706777,415.502,4,10,10.1467,214,36,128
0.0346086,366.272,4,10,9.5,167,36,127
0.0505452,459.778,4,10,12.5933,259,36,127
0.0013391,252.715,4,10,10.5,78,36,108
0.152078,449.336,4,10,10.38,249,36,126
0.136055,611.125,5,10,12.995,368,45,157
0.141029,715.989,6,10,12.43,430,54,189
0.135117,460.589,4,10,9.91333,263,36,125
0.721375,917.541,5,10,32.7925,692,45,144
0.165097,468.881,4,10,11.3433,272,36,124
0.076089,416.522,4,10,9.76667,215,37,128
0.0460017,468.139,4,10,11.86,266,38,126
0.367275,766.301,6,10,14.894,481,55,188
0.124158,898.61,6,10,16.84,611,54,190
0.935727,1757.03,9,10,30.0412,1368,81,261
0.676137,698.997,4,10,33.9467,516,36,113
0.297431,723.535,5,10,16.77,479,45,160
0.187384,374.539,4,10,12.095,174,38,126
0.0486455,443.681,4,10,9.36667,244,36,126
0.0645769,450.121,4,10,10.1833,249,38,126
0.538877,323.416,4,10,5.88,151,37,105
0.0495543,329.574,4,10,9.325,136,38,121
0.106644,460.231,5,10,11.4933,244,46,136
0.0902111,688.227,5,10,15.47,444,46,158
0.726775,824.119,4,10,31.2375,640,36,113
0.825463,1426.88,8,10,26.8538,1069,72,240
0.164592,454.774,4,10,10.8467,254,38,126
0.141885,611.323,5,10,11.9,365,45,161
0.161899,510.527,5,10,10.5333,270,46,158
0.332381,436.461,4,10,12.9733,255,36,112
0.845921,505.042,4,10,19.56,320,38,114
0.401569,353.034,4,10,11.31,175,36,109
0.870066,907.553,5,10,32.72,692,45,137
0.199034,509.028,4,10,15.15,305,36,129
0.0776174,408.923,4,10,10.31,208,36,127
0.180618,448.986,4,10,12.0167,252,36,123
0.0784328,433.384,4,10,11.2433,231,37,128
0.676259,656.913,5,10,15.8675,427,45,146
0.0797058,459.37,4,10,12.1133,259,37,126
0.473673,617.776,5,10,15.425,394,46,141
0.907715,693.959,4,10,25.2175,508,37,114
0.149733,468.185,4,10,13.4667,279,36,118
0.0302058,357.927,4,10,9.035,166,37,120
0.201029,463.775,4,10,9.67,263,36,126
0.257899,366.302,4,10,11.145,166,37,127
0.615669,718.651,5,10,23.8925,491,46,146
0.649896,525.878,5,10,11.7825,294,45,151
0.1902,505.752,4,10,16.4267,305,36,128
0.253437,635.271,5,10,14.6625,390,46,160
0.679701,929.246,5,10,38.9325,701,46,146
0.07529,436.131,4,10,10.79,236,37,126
0.363101,739.796,5,10,17.855,494,46,161
0.084584,440.71,4,10,11.4133,240,36,127
0.187751,472.031,4,10,12.45,269,37,129
0.166691,628.496,5,10,13.5325,382,45,161
0.0471342,492.463,4,10,13.56,294,36,125
0.570626,825.552,4,10,36.2875,641,36,113
0.0552965,470.116,4,10,13.42,268,36,129
0.192167,452.348,4,10,11.7467,255,36,125
0.131264,652.339,5,10,13.5575,405,45,161
0.0827435,504.561,4,10,14.23,300,36,131
0.0957918,397.584,4,10,8.50667,199,36,125
0.0904273,575.287,5,10,9.8375,333,45,156
0.0649499,419.88,4,10,9.03,219,36,127
0.0737063,502.559,4,10,13.44,305,36,124
0.139659,764.7,6,10,13.07,476,54,193
0.533071,446.427,4,10,12.57,264,36,113
0.036998,317.308,4,10,8.695,144,36,106
0.0357828,453.347,4,10,11.1933,250,37,129
0.785647,470.588,5,10,13.8233,250,45,142
0.735467,883.131,4,10,37.84,694,37,118
0.0430118,492.851,4,10,14.6833,291,37,128
0.0637821,439.901,4,10,12.3733,239,37,127
0.130256,433.622,4,10,7.72,234,37,126
0.549786,461.273,4,10,9.43,282,36,110
0.0697271,669.422,5,10,14.485,426,45,158
0.127716,532.262,5,10,11.77,287,45,159
0.335839,427.961,4,10,12.52,242,37,114
0.0986322,683.038,5,10,14.3275,437,46,160
0.0747969,449.074,4,10,11.65,247,37,128
0.15841,457.445,4,10,12.7667,258,36,126
0.0339438,412.613,4,10,11.0833,214,36,126
0.0636289,470.711,4,10,12.8433,267,37,128
0.104259,455.31,4,10,10.0567,256,36,127
0.378826,520.234,4,10,14.4933,336,36,114
0.0541444,455.964,4,10,12.0167,255,36,128
0.0587196,409.104,4,10,9.02667,207,36,127
0.20889,587.085,5,10,11.925,343,45,159
0.132365,679.922,6,10,11.186,390,56,193
0.0798024,453.558,4,10,10.15,257,37,124
