Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.7169,364.547,4,10,20.1,174,38,120
0.0572623,386.165,4,10,20.1,183,38,128
0.218002,383.601,4,10,20.1,185,37,125
0.230346,445.903,4,10,20.1,247,36,125
0.146338,387.664,4,10,20.1,184,36,130
0.299728,491.533,5,10,20.1,247,47,159
0.678702,281.723,4,10,20.1,106,36,107
0.291618,491.704,5,10,20.1,247,48,158
0.0848372,490.185,5,10,20.1,244,45,160
0.249809,385.698,4,10,20.1,187,36,125
0.0621867,381.65,4,10,20.1,183,38,125
0.0953394,387.16,4,10,20.1,184,37,129
0.0440525,385.257,4,10,20.1,182,37,128
0.291021,377.122,5,10,20.1,162,46,136
0.229364,489.329,5,10,20.1,248,45,156
0.175618,392.444,4,10,20.1,188,38,130
0.0402783,383.627,4,10,20.1,185,37,123
0.200503,491.369,5,10,20.1,247,45,159
0.366079,348.146,4,10,20.1,165,37,112
0.290291,491.77,5,10,20.1,249,45,158
0.126924,385.535,4,10,20.1,184,36,126
0.0668723,384.808,4,10,20.1,184,38,127
0.0492818,316.91,4,10,20.1,120,36,125
0.125071,490.158,5,10,20.1,242,45,160
0.849735,449.529,5,10,20.1,218,47,149
0.471697,290.751,4,10,20.1,110,37,112
0.208966,384.434,4,10,20.1,183,36,129
0.304556,492.458,5,10,20.1,247,46,159
0.0740396,382.934,4,10,20.1,184,37,125
0.142669,487.437,5,10,20.1,243,47,159
0.604325,334.043,4,10,20.1,161,36,106
0.171848,485.644,5,10,20.1,245,47,157
0.896226,352.455,4,10,20.1,169,38,115
0.059052,507.134,5,10,20.1,244,46,176
0.708729,398.266,4,10,20.1,215,37,112
0.714018,297.309,4,10,20.1,113,36,116
0.163751,321.506,4,10,20.1,124,37,124
0.240386,590.723,6,10,20.1,304,55,189
0.203139,385.028,4,10,20.1,185,37,128
0.219159,347.416,4,10,20.1,165,37,113
0.838639,364.275,4,10,20.1,172,38,120
0.542587,353.688,4,10,20.1,164,38,117
0.812028,336.204,4,10,20.1,159,37,108
0.198525,394.81,4,10,20.1,188,36,131
0.0776493,386.228,4,10,20.1,183,37,129
0.458647,501.308,4,10,20.1,228,40,194
0.151493,385.066,4,10,20.1,183,36,130
0.476785,449.892,5,10,20.1,226,47,141
0.0764491,383.117,4,10,20.1,184,37,125
0.480793,288.606,4,10,20.1,109,37,110
0.880184,639.429,7,10,20.1,332,64,204
0.670819,324.284,4,10,20.1,117,37,136
0.270623,488.186,5,10,20.1,245,46,157
0.229058,597.193,6,10,20.1,310,54,191
0.323426,494.749,5,10,20.1,249,46,162
0.651384,410.936,4,10,20.1,222,36,116
0.323389,468.672,5,10,20.1,232,45,154
0.468232,497.483,5,10,20.1,249,45,163
0.377379,493.423,5,10,20.1,247,45,162
0.750057,505.997,5,10,20.1,275,45,149
0.0757664,384.362,4,10,20.1,183,38,127
0.238392,489.693,5,10,20.1,245,45,158
0.0875566,384.084,4,10,20.1,184,37,127
0.242925,497.209,5,10,20.1,250,46,162
0.169352,386.004,4,10,20.1,183,37,128
0.0457029,313.066,4,10,20.1,122,38,118
0.844952,344.009,4,10,20.1,163,38,109
0.0552767,385.143,4,10,20.1,185,37,126
0.309345,442.945,4,10,20.1,244,36,126
0.260997,594.273,6,10,20.1,304,55,193
0.0768337,386.062,4,10,20.1,182,36,128
0.128914,383.865,4,10,20.1,183,36,127
0.112322,377.57,4,10,20.1,181,37,122
0.0918786,386.667,4,10,20.1,183,37,128
0.204332,485.574,5,10,20.1,242,46,158
0.158828,484.966,5,10,20.1,243,46,156
0.278802,345.088,4,10,20.1,164,36,111
0.657942,400.433,4,10,20.1,217,37,113
0.072572,382.72,4,10,20.1,182,36,126
0.889547,348.979,4,10,20.1,166,36,114
0.735952,292.055,4,10,20.1,110,36,112
0.136549,396.57,4,10,20.1,183,36,139
0.0984231,489.65,5,10,20.1,244,45,160
0.228276,495.434,5,10,20.1,248,48,161
0.216765,339.701,4,10,20.1,162,36,109
0.0701888,487.638,5,10,20.1,243,45,158
0.173398,384.485,4,10,20.1,184,36,126
0.188388,354.759,4,10,20.1,170,37,113
0.177068,386.599,4,10,20.1,183,36,129
0.109689,381.265,4,10,20.1,181,36,126
0.174877,386.893,4,10,20.1,187,36,125
0.0783057,386.478,4,10,20.1,185,36,128
0.070325,383.15,4,10,20.1,183,37,126
0.205718,486.543,5,10,20.1,244,46,157
0.651169,456.97,5,10,20.1,224,47,150
0,243.835,4,10,20.1,61,36,111
0.119897,383.007,4,10,20.1,183,36,125
0.325701,384.095,4,10,20.1,183,37,127
0,249.747,4,10,20.1,60,36,119
0.00737091,315.119,4,10,20.1,121,37,123
