Iteration,Cost,Cost reduction,time (ms)
0,1039.498260726371,0.0,8632.136821746826
1,601.8887202636984,0.4209815032849443,14120.463132858276
2,360.6908888905045,0.6530144373320411,19543.574810028076
3,86.3296440486626,0.9169506604192508,24741.248607635498
4,65.97030947579995,0.9365363926345563,31332.446098327637
5,45.28083150006213,0.9564397236524271,36922.42407798767
6,43.647889134073864,0.9580106184077941,43228.715896606445
7,43.26442068075457,0.9583795160460176,49678.61008644104
8,42.99716464813021,0.9586366170366798,55891.73340797424
9,42.96399767860282,0.9586685237466575,62378.92007827759
10,42.955705230617774,0.958676501102944,69165.74358940125
11,42.95154597594339,0.9586805023166368,75953.51839065552
12,42.95141737969631,0.9586806260265571,83364.60494995117
