Iteration,Cost,Cost reduction,time (ms)
0,32.1959,0.28509,286.411
1,19.2818,0.571847,529.588
2,11.8921,0.735936,823.309
3,9.8225,0.781891,1121.61
4,9.8225,0.781891,1416.17
