Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
54.5393,265.352,50,209.726,13.2298,24.2588,1.07639
51.5384,269.821,50,212.383,13.1213,26.0374,0.799858
64.6893,258.599,50,207.923,13.1176,20.1075,0.876827
40.8059,273.897,50,219.024,13.1703,22.9142,1.18469
44.7675,281.435,50,221.084,13.2333,28.3766,0.910346
38.6112,255.896,50,203.257,13.6108,21.4502,0.957611
34.6879,233.099,50,185.429,13.4796,18.4585,1.16008
43.4631,273.347,50,215.29,13.2754,26.6336,1.3493
46.6318,297.387,50,237.417,13.3491,26.4033,0.958433
39.8426,280.748,50,217.298,13.3336,31.3105,0.850611
52.159,281.863,50,225.041,13.0755,24.6278,1.11949
43.215,273.743,50,217.036,13.2869,24.7782,0.9662
47.4245,257.589,50,204.286,13.2294,22.5769,0.885845
49.3742,275.648,50,219.995,13.1655,23.3041,1.09802
45.2927,271.248,50,216.822,13.0841,22.8779,1.04637
40.8749,274.6,50,215.361,13.2225,28.2226,1.05341
43.1777,260.825,50,207.413,13.4785,21.9938,0.905226
1866.14,256.609,50,187.773,13.1859,41.5211,0.292566
59.2857,264.361,50,207.49,13.2588,25.834,0.635157
40.7635,251.51,50,199.876,13.2161,20.951,0.995361
53.7085,372.861,50,302.985,15.1532,30.8051,0.873712
73.1124,321.534,50,261.617,13.4569,25.1954,0.901665
45.5628,259.445,50,207.638,13.1926,21.3787,1.20322
43.2456,269.875,50,212.779,13.0988,26.0561,1.06132
51.6183,259.114,50,205.256,13.2025,23.303,0.997005
35.6339,236.905,50,186.044,13.7954,21.0832,1.02064
43.8468,241.381,50,192.33,13.2545,19.5878,1.00168
58.2461,280.439,50,221.848,13.547,25.3158,1.11185
37.9971,278.684,50,221.474,13.09,24.3145,1.04651
43.7263,262.454,50,208.89,13.3831,22.3984,1.15116
35.7442,283.375,50,223.242,13.1545,27.7164,0.976743
59.0955,272.041,50,216.091,13.4399,24.119,1.19184
43.5394,276.85,50,219.359,13.2712,25.5067,1.05056
