Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.722466,1421.19,10,10,20.0667,741,144,471
0,276.165,3,10,20.0667,94,48,91
0.826765,611.776,4,10,20.0667,297,72,192
0.410308,478.042,4,10,20.0667,189,57,180
0.00765746,378.249,4,10,20.0667,94,56,181
0.761599,1005.81,6,10,20.0667,560,85,304
0.754565,461.475,4,10,20.0667,180,57,177
0.447594,484.918,4,10,20.0667,192,59,188
0.0958288,472.725,4,10,20.0667,186,58,181
0,375.058,4,10,20.0667,93,57,179
0.028782,465.28,4,10,20.0667,184,57,178
0.0747259,473.076,4,10,20.0667,183,65,178
0.304083,580.74,4,10,20.0667,281,74,177
0.452233,484.618,4,10,20.0667,188,59,191
0.0100388,447.284,4,10,20.0667,188,75,135
0.217528,474.99,4,10,20.0667,186,57,182
0.079655,485.393,4,10,20.0667,183,58,196
0.05786,464.317,4,10,20.0667,182,57,179
0.883187,594.434,4,10,20.0667,288,57,200
0.0582291,484.239,4,10,20.0667,185,59,195
0,260.293,3,10,20.0667,92,37,86
0.916149,890.953,5,10,20.0667,499,85,253
0.667746,468.29,4,10,20.0667,188,57,176
0.193717,473.729,4,10,20.0667,187,57,183
0,374.703,4,10,20.0667,91,69,168
0.427364,469.798,4,10,20.0667,186,57,178
0.71465,478.666,4,10,20.0667,191,56,185
0.0531281,528.134,5,10,20.0667,185,71,222
0,316.931,4,10,20.0667,94,51,127
0.19543,552.477,4,10,20.0667,277,86,140
0.62548,575.114,4,10,20.0667,283,57,186
0.653786,635.498,5,10,20.0667,273,74,240
0,321.872,4,10,20.0667,96,54,126
0.904125,500.988,4,10,20.0667,192,58,204
0,393.922,4,10,20.0667,93,79,176
0.781036,587.733,4,10,20.0667,281,58,201
0.108743,535.046,5,10,20.0667,183,71,231
0.0307572,572.45,4,10,20.0667,282,57,184
0.0491451,472.401,4,10,20.0667,185,57,184
0.085385,587.27,4,10,20.0667,282,59,195
0.490628,471.756,4,10,20.0667,190,58,176
0.698994,595.885,4,10,20.0667,290,56,195
0.0437295,531.693,5,10,20.0667,187,74,222
0.780099,573.379,4,10,20.0667,282,57,188
0,211.852,2,10,20.0667,93,33,42
0.843789,473.689,4,10,20.0667,181,59,189
0.474162,575.239,4,10,20.0667,271,76,178
0.660206,475.901,4,10,20.0667,187,56,184
0.736859,576.934,4,10,20.0667,280,60,188
0.844076,504.433,4,10,20.0667,194,59,205
0.589992,473.445,4,10,20.0667,188,56,183
0.131125,470.973,4,10,20.0667,184,56,184
0,374.964,4,10,20.0667,91,58,182
0.817804,489.4,4,10,20.0667,193,57,192
0.43215,464.189,4,10,20.0667,181,58,178
0.709975,555.518,4,10,20.0667,273,57,174
0.0591165,516.87,4,10,20.0667,276,52,141
0.267756,494.844,4,10,20.0667,189,77,181
0.511978,784.996,6,10,20.0667,369,86,275
0.0126717,472.358,4,10,20.0667,188,57,179
0.295091,497.511,4,10,20.0667,189,80,182
0,264.913,3,10,20.0667,92,38,90
0.821707,497.125,4,10,20.0667,188,61,199
0,376.713,4,10,20.0667,91,56,180
0.491473,482.383,4,10,20.0667,187,59,190
0.35427,499.18,4,10,20.0667,186,56,208
0.0184299,470.593,4,10,20.0667,185,58,179
0.789864,390.985,3,10,20.0667,195,58,91
0,371.024,4,10,20.0667,91,57,178
0.284868,729.76,5,10,20.0667,380,70,227
0.256063,569.047,4,10,20.0667,274,60,187
0.223343,628.346,5,10,20.0667,280,71,227
0.886286,578.085,4,10,20.0667,286,57,187
0,376.819,4,10,20.0667,94,59,177
0,268.292,3,10,20.0667,93,40,91
0.738982,505.985,4,10,20.0667,182,67,209
0.0487671,555.262,5,10,20.0667,196,76,230
0,365.602,4,10,20.0667,94,57,171
0.0140138,492.135,4,10,20.0667,189,69,186
0.500206,894.428,4,10,20.0667,484,65,291
0.698633,1243.31,7,10,20.0667,679,111,382
0.368375,635.926,4,10,20.0667,222,71,289
0.90404,684.24,4,10,20.0667,262,78,284
0.724695,562.081,4,10,20.0667,233,62,217
0.183822,537.603,4,10,20.0667,211,65,211
0.39391,651.855,4,10,20.0667,218,66,320
0.904303,819.23,4,10,20.0667,363,74,330
0.371086,943.23,6,10,20.0667,411,102,375
0.134793,479.576,5,10,20.0667,186,67,178
0.791453,479.294,4,10,20.0667,190,59,185
0.355776,568.143,4,10,20.0667,282,58,180
0.268327,473.083,4,10,20.0667,186,56,185
0.144274,462.096,4,10,20.0667,180,58,176
0.688861,582.706,4,10,20.0667,287,56,192
0.737895,811.681,5,10,20.0667,460,70,228
0.185746,483.67,4,10,20.0667,189,59,189
0.850888,484.63,4,10,20.0667,191,57,192
0.595681,494.897,4,10,20.0667,194,68,186
0.316504,580.947,4,10,20.0667,283,66,182
0.844104,678.029,4,10,20.0667,376,61,190
