Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.414931,1.35754,1092.38,9,13,17.8667,669,0,524,0,136,83,293
0.401281,0.85398,996.654,8,13,17.5875,603,0,475,1,118,73,272
0.602199,0.928668,956.802,7,13,20.1,609,0,482,2,119,64,239
0.639922,0.789461,1125.42,9,13,17.8667,693,0,545,2,136,82,302
0.489588,0.967255,776.43,7,13,14.3571,427,0,336,0,85,65,241
0.152785,2.24659,605.759,7,13,8.61429,264,0,210,1,51,66,235
0.000656196,3.72231,475.278,7,13,5.74286,157,0,119,0,34,68,216
0.362519,1.55957,701.092,7,13,11.4857,352,0,279,0,68,67,240
0.188272,1.19029,958.068,7,13,20.1,610,0,480,1,119,63,239
0.518661,1.24498,1137.3,9,13,17.8667,700,0,553,1,137,83,306
0.460918,0.772898,995.422,8,13,17.5875,598,0,468,2,119,73,276
0.602703,0.724399,1021.18,8,13,17.5875,616,0,486,1,121,77,283
0.31634,1.06594,1088.61,8,13,20.1,693,0,544,0,136,77,274
0.262771,3.43721,560.667,7,13,8.61429,235,0,179,0,51,68,220
0.413351,1.42168,1011.09,8,13,17.5875,619,0,491,3,119,78,270
0.304517,1.80677,790.856,7,13,14.3571,445,0,353,1,85,70,235
0.363789,1.27583,787.597,7,13,14.3571,440,0,347,2,85,70,236
0.523275,1.10602,1148.43,9,13,17.8667,704,0,558,0,137,90,307
0.272779,3.72093,855.644,8,13,15.075,479,0,369,0,102,78,257
0.378831,1.54132,957.674,7,13,20.1,606,0,475,0,119,70,237
0.265621,1.24762,618.167,7,13,8.61429,265,0,210,1,51,72,241
0.420235,0.837928,1013.33,8,13,17.5875,610,0,480,1,119,80,278
0.485153,1.19906,961.042,7,13,20.1,611,0,480,1,119,70,236
0.423476,1.01653,864.163,7,13,17.2286,513,0,403,1,102,70,238
0.00289979,729.035,407.395,7,13,5.74286,124,0,87,0,34,67,183
0.000593094,847.815,411.233,7,13,5.74286,122,0,84,2,34,70,188
0.694233,0.871558,972.592,7,13,20.1,614,0,483,0,120,70,242
0.453758,1.4637,876.97,7,13,17.2286,529,0,419,1,102,70,232
0.437393,0.841744,1148.29,9,13,17.8667,698,0,547,1,139,89,313
0.47475,0.758911,880.93,7,13,17.2286,520,0,409,0,103,73,243
0.0373036,3.58859,493.063,7,13,5.74286,158,0,120,0,34,72,226
0.415245,1.1305,798.206,7,13,14.3571,438,0,343,1,87,73,245
0.646494,11.8452,685.034,7,13,14.3571,363,0,270,0,86,73,208
0.487202,0.788151,970.956,7,13,20.1,607,0,475,0,122,78,241
0.210515,3.35148,642.987,7,13,11.4857,312,0,238,0,68,72,221
