Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.28096,96.474,150.453,1,13,1.04103,32.205,1.793,4.791,1.256,24.361,23.388,49.021
0.274848,43.3247,141.83,1,13,1.06667,31.355,1.051,4.71,1.349,24.241,23.437,48.965
0.356402,34.0389,141.768,1,13,1.13846,31.156,1.075,4.834,1.411,23.833,23.353,48.564
0.183982,102.13,140.822,1,13,0.933333,30.522,1.041,4.394,1.283,23.801,23.714,48.835
0.151987,52.3461,142.275,1,13,1.28205,33.075,1.041,6.61,1.279,24.141,23.519,45.676
0.381626,40.2804,144.385,1,13,1.27179,31.739,1.027,5.763,1.236,23.71,23.53,49.993
0.130555,132.325,133.379,1,13,0.933333,30.583,1.046,4.559,1.215,23.76,23.79,41.28
0.196409,77.2977,143.03,1,13,1.00513,31.101,1.032,4.579,1.205,24.282,24.498,48.885
0.337122,86.5171,144.806,1,13,1.21026,32.472,1.033,5.95,1.384,24.102,23.433,48.398
0.217002,80.6414,143.578,1,13,1.00513,31.445,0.984,4.592,1.231,24.635,23.335,50.008
0.225113,133.222,143.188,1,13,1.13846,31.76,1.047,5.267,1.316,24.128,23.441,48.816
0.318654,96.8338,198.713,1,13,17.0308,87.329,1.17,61.082,1.414,23.661,23.777,48.973
0.180746,119.967,141.873,1,13,0.933333,30.827,1.036,4.385,1.219,24.183,23.823,49.288
0.329392,91.9475,139.349,1,13,1.06667,30.846,1.03,4.354,1.285,24.174,23.555,47.23
0.180748,107.264,142.13,1,13,1.07692,31.554,1.057,5.41,1.213,23.872,23.715,45.577
0.410565,49.2569,143.701,1,13,1.17436,31.936,1.123,5.165,1.268,24.377,23.45,48.222
0.25104,113.211,144.149,1,13,1.00513,31.024,1.035,4.632,1.235,24.119,23.733,49.633
0.373937,92.7342,143.558,1,13,1.13846,32.148,1.109,5.606,1.332,24.098,23.414,48.505
0.152464,43.504,136.813,1,13,0.933333,30.786,1.026,4.369,1.289,24.1,23.463,42.911
0.228631,123.926,144.317,1,13,1.00513,30.638,1.031,4.359,1.296,23.95,24.045,50.82
0.250838,114.75,141.196,1,13,1.21026,32.077,1.097,5.434,1.459,24.083,23.521,44.543
0.198811,47.2298,139.969,1,13,1.54872,32.599,1.05,6.19,1.361,23.995,23.441,43.54
0.339749,67.0147,139.541,1,13,1.06667,31.013,1.163,4.773,1.321,23.753,23.612,46.737
0.21156,104.445,143.466,1,13,0.969231,30.801,1.001,4.491,1.251,24.055,24.335,49.928
0.275261,113.538,140.556,1,13,1.21026,31.752,1.046,5.157,1.345,24.201,23.516,43.987
0.371996,66.1348,146.066,1,13,1.47692,33.409,1.063,6.925,1.297,24.121,23.567,48.317
0.0654014,104.627,138.683,1,13,0.933333,30.77,1.071,4.277,1.219,24.2,23.59,46.197
0.369031,57.4083,145.64,1,13,1.04103,31.592,1.06,5.225,1.314,23.989,23.655,49.624
0.302862,116.408,142.683,1,13,1.00513,30.69,1.032,4.024,1.328,24.304,23.576,49.055
0.111567,94.2313,140.835,1,13,1.07692,30.959,1.055,4.578,1.282,24.041,23.7,45.307
0.410068,53.5354,140.579,1,13,1.06667,31.905,1.054,5.268,1.335,24.245,23.784,46.455
0.0711548,158.177,139.752,1,13,0.933333,30.561,1.007,4.301,1.216,24.035,23.613,47.657
