14.0696,-0.318859,
13.552,0.536709,
13.0966,1.2078,
12.6914,1.73168,
12.3267,2.13841,
11.9947,2.45206,
11.6891,2.69179,
11.4049,2.87286,
11.1383,3.0074,
10.8861,3.10502,
10.6458,3.17337,
10.4153,3.21855,
10.1931,3.24538,
9.97794,3.25772,
9.76877,3.25862,
9.56476,3.25052,
9.36528,3.23536,
9.16979,3.21468,
8.97786,3.1897,
8.78916,3.16139,
8.6034,3.13054,
8.42036,3.09774,
8.23986,3.06349,
8.06174,3.02816,
7.88589,2.99206,
7.71219,2.95543,
7.54055,2.91846,
7.37091,2.8813,
7.20321,2.84406,
7.03738,2.80684,
6.87337,2.7697,
6.71116,2.7327,
6.55069,2.69587,
6.39194,2.65926,
6.23488,2.62288,
6.07947,2.58673,
5.9257,2.55084,
5.77353,2.51519,
5.62296,2.47979,
5.47395,2.44461,
5.3265,2.40965,
5.18059,2.37488,
5.03621,2.34026,
4.89335,2.30577,
4.752,2.27134,
4.61217,2.23693,
4.47379,2.20432,
4.33673,2.17212,
4.20099,2.14032,
4.06655,2.10889,
3.93339,2.07782,
3.8015,2.04708,
3.67085,2.01668,
3.54144,1.9866,
3.41326,1.95682,
3.28627,1.92733,
3.16047,1.89814,
3.03584,1.86922,
2.91237,1.84058,
2.79003,1.8122,
2.66882,1.78407,
2.54871,1.7562,
2.42969,1.72858,
2.31175,1.70119,
2.19486,1.67404,
2.07902,1.64712,
1.96421,1.62043,
1.85041,1.59395,
1.7376,1.56769,
1.62578,1.54164,
1.51493,1.5158,
1.40504,1.49015,
1.29608,1.4647,
1.18805,1.43944,
1.08093,1.41437,
0.974709,1.38947,
0.869373,1.36476,
0.764908,1.34021,
0.661302,1.31583,
0.558541,1.29162,
0.456612,1.26756,
0.355504,1.24365,
0.255203,1.21989,
0.155698,1.19626,
0.0569767,1.17278,
-0.0409723,1.14942,
-0.13816,1.12618,
-0.234598,1.10305,
-0.330297,1.08004,
-0.425267,1.05712,
-0.519519,1.03429,
-0.613183,1.01193,
-0.706159,0.989673,
-0.798459,0.96751,
-0.890096,0.945442,
-0.981082,0.923467,
-1.07143,0.901583,
-1.16114,0.879787,
-1.25024,0.858075,
-1.33873,0.836445,
-1.42663,0.814892,
-1.51393,0.793413,
-1.60066,0.772004,
-1.68683,0.75066,
-1.77243,0.729379,
-1.85749,0.708155,
-1.94202,0.686985,
-2.02601,0.665866,
-2.10948,0.644792,
-2.19245,0.623761,
-2.27491,0.602767,
-2.35688,0.581808,
-2.43837,0.560878,
-2.51938,0.539974,
-2.59992,0.519092,
-2.68001,0.498227,
-2.75964,0.477375,
-2.83883,0.456531,
-2.91759,0.43569,
-2.99592,0.414848,
-3.07382,0.394,
-3.15132,0.373139,
-3.22841,0.352261,
-3.30509,0.33136,
-3.38139,0.310427,
-3.45729,0.289458,
-3.53282,0.268443,
-3.60797,0.247374,
-3.68274,0.226243,
-3.75715,0.205037,
-3.8312,0.183746,
-3.90489,0.162357,
-3.97823,0.140855,
-4.05121,0.119222,
-4.12383,0.0974396,
-4.19611,0.0754859,
-4.26834,0.0554073,
-4.34023,0.0351204,
-4.4118,0.0146497,
-4.48307,-0.00598573,
-4.55403,-0.026771,
-4.6247,-0.0476948,
-4.69509,-0.0687483,
-4.76521,-0.0899251,
-4.83506,-0.11122,
-4.90466,-0.132629,
-4.974,-0.154151,
-5.04309,-0.175782,
-5.11195,-0.197522,
-5.18056,-0.219371,
-5.24895,-0.241327,
-5.31711,-0.263393,
-5.38505,-0.285568,
-5.45277,-0.307854,
-5.52028,-0.330251,
-5.58758,-0.352762,
-5.65468,-0.375388,
-5.72158,-0.398131,
-5.78827,-0.420994,
-5.85478,-0.443978,
-5.92109,-0.467086,
-5.98721,-0.490321,
-6.05315,-0.513686,
-6.11891,-0.537185,
-6.18449,-0.56082,
-6.24989,-0.584597,
-6.31512,-0.608519,
-6.38017,-0.632592,
-6.44505,-0.656821,
-6.50976,-0.681212,
-6.57429,-0.705774,
-6.63866,-0.730514,
-6.70286,-0.755442,
-6.76689,-0.780569,
-6.83075,-0.805908,
-6.89443,-0.831473,
-6.95794,-0.857281,
-7.02127,-0.883352,
-7.08441,-0.909708,
-7.14736,-0.936377,
-7.21011,-0.963387,
-7.27266,-0.990776,
-7.33544,-1.01526,
-7.39807,-1.04009,
-7.46055,-1.06522,
-7.52289,-1.09063,
-7.58509,-1.11631,
-7.64715,-1.14225,
-7.70909,-1.16842,
-7.7709,-1.19483,
-7.83258,-1.22147,
-7.89413,-1.24833,
-7.95556,-1.27542,
-8.01685,-1.30274,
-8.07801,-1.33029,
-8.13903,-1.35808,
-8.1999,-1.38613,
-8.26062,-1.41445,
-8.32119,-1.44306,
-8.38159,-1.47197,
-8.44181,-1.50122,
-8.50183,-1.53083,
-8.56166,-1.56086,
-8.62125,-1.59134,
-8.68071,-1.61905,
-8.74,-1.64698,
-8.79912,-1.67512,
-8.85809,-1.70345,
-8.91689,-1.73197,
-8.97554,-1.76066,
-9.03402,-1.78952,
-9.09234,-1.81853,
-9.15051,-1.84769,
-9.20851,-1.87699,
-9.26634,-1.90644,
-9.32401,-1.93604,
-9.3815,-1.96579,
-9.43882,-1.9957,
-9.49595,-2.02577,
-9.55289,-2.05601,
-9.60963,-2.08646,
-9.66615,-2.11712,
-9.72245,-2.14804,
-9.77851,-2.17923,
-9.83431,-2.21076,
-9.88982,-2.24268,
-9.94503,-2.27506,
-10.0006,-2.3047,
-10.056,-2.33444,
-10.1113,-2.36426,
-10.1663,-2.39418,
-10.2212,-2.4242,
-10.2758,-2.45434,
-10.3303,-2.48462,
-10.3844,-2.51507,
-10.4383,-2.54574,
-10.4919,-2.57665,
-10.5452,-2.60788,
-10.5984,-2.63723,
-10.6513,-2.66642,
-10.7041,-2.69551,
-10.7566,-2.72456,
-10.8088,-2.75363,
-10.8607,-2.78276,
-10.9123,-2.81199,
-10.9635,-2.84139,
-11.0144,-2.87101,
-11.0649,-2.90093,
-11.1149,-2.93126,
-11.1646,-2.95975,
-11.2141,-2.98802,
-11.2633,-3.01608,
-11.3122,-3.04395,
-11.3608,-3.07165,
-11.409,-3.09923,
-11.4568,-3.12674,
-11.5042,-3.15424,
-11.5512,-3.1818,
-11.5977,-3.2095,
-11.6437,-3.23744,
-11.6895,-3.26343,
-11.735,-3.28874,
-11.7802,-3.3135,
-11.825,-3.33781,
-11.8695,-3.36176,
-11.9135,-3.38542,
-11.9571,-3.40889,
-12.0002,-3.43223,
-12.0428,-3.45553,
-12.0848,-3.4789,
-12.1262,-3.50246,
-12.1669,-3.52635,
-12.2077,-3.54851,
-12.2483,-3.56984,
-12.2884,-3.59038,
-12.3281,-3.61018,
-12.3674,-3.62928,
-12.4062,-3.6477,
-12.4446,-3.66548,
-12.4825,-3.68268,
-12.5199,-3.69933,
-12.5567,-3.71547,
-12.5929,-3.73116,
-12.6285,-3.74647,
-12.6635,-3.76145,
