Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
265.5,0,100,226.16,22.36,14.215,0,0,0
288.791,0,100,246.602,21.741,16.724,0,0,0
294.368,0,100,250.642,23.213,17.114,0,0,0
291.669,0,100,247.439,24.138,16.65,0,0,0
293.859,0,100,247.962,26.206,16.265,0,0,0
310.548,0,100,270.222,21.347,15.292,0,0,0
286.061,0,100,244.721,21.856,16.24,0,0,0
294.975,0,100,250.948,24.508,16.115,0,0,0
289.259,0,100,246.774,22.945,16.122,0,0,0
287.48,0,100,245.046,22.317,16.593,0,0,0
294.104,0,100,250.087,23.253,17.281,0,0,0
288.242,0,100,246.798,21.985,15.922,0,0,0
285.538,0,100,243.407,21.99,16.44,0,0,0
300.528,0,100,259.811,21.603,15.664,0,0,0
286.297,0,100,244.883,22.664,15.455,0,0,0
284.925,0,100,241.341,23.927,16.156,0,0,0
287.684,0,100,245.842,21.758,16.674,0,0,0
285.769,0,100,243.103,22.099,17.032,0,0,0
283.7,0,100,241.447,22.319,16.53,0,0,0
280.676,0,100,238.993,22.072,16.172,0,0,0
286.324,0,100,242.233,23.922,16.404,0,0,0
291.849,0,100,252.133,20.895,15.424,0,0,0
286.434,0,100,242.691,22.711,17.409,0,0,0
286.721,0,100,242.128,24.429,16.639,0,0,0
298.948,0,100,258.565,21.283,15.399,0,0,0
285.392,0,100,237.737,28.403,15.767,0,0,0
284.609,0,100,240.856,24.215,16.005,0,0,0
281.767,0,100,239.893,22.078,16.171,0,0,0
280.892,0,100,235.875,25.473,16.053,0,0,0
277.158,0,100,233.904,22.402,17.504,0,0,0
279.683,0,100,237.801,22.247,16.217,0,0,0
308.649,0,100,269.873,19.641,15.737,0,0,0
288.556,0,100,249.55,20.16,15.609,0,0,0
280.195,0,100,233.442,24.7,18.433,0,0,0
294.449,0,100,250.358,23.659,17.008,0,0,0
276.808,0,100,235.022,22.102,16.212,0,0,0
285.83,0,100,244.955,20.521,16.894,0,0,0
292.499,0,100,252.949,20.974,15.207,0,0,0
282.884,0,100,240.859,22.755,15.988,0,0,0
283.822,0,100,240.068,23.769,16.572,0,0,0
285.323,0,100,246.575,20.066,15.216,0,0,0
