Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.24416,35.1141,269.831,1,31,0.845161,79.866,0.355,21.098,4.725,53.684,77.096,70.708
0.200482,38.282,278.787,1,31,1.0129,81.159,0.35,22.97,3.941,53.896,82.384,71.663
0.389797,27.8464,261.533,1,31,0.687097,73.101,0.345,14.464,4.135,54.154,78.688,68.037
0.145304,41.6859,268.244,1,31,0.393548,75.464,0.324,16.43,4.823,53.885,77.31,72.058
0.233502,35.1509,273.04,1,31,0.590323,76.101,0.405,17.409,4.215,54.068,77.001,75.965
0.284278,32.5383,277.97,1,31,0.845161,79.719,0.365,21.636,3.985,53.73,77.175,76.117
0.273308,34.3813,271.278,1,31,0.590323,75.612,0.34,16.972,4.518,53.779,77.847,74.778
0.175338,36.8311,267.866,1,31,0.56129,75.942,0.338,17.092,4.295,54.214,77.407,70.483
0.221199,35.0113,272.603,1,31,0.767742,79.555,0.345,20.447,4.872,53.888,78.485,72.156
0.355101,27.8125,266.251,1,31,0.445161,75.446,0.328,16.696,4.5,53.919,77.746,70.922
0.140316,39.7529,264.617,1,31,0.483871,72.862,0.344,14.047,4.362,54.106,77.106,69.688
0.243681,32.742,270.29,1,31,0.767742,79.05,0.329,20.026,4.297,54.394,77.132,71.968
0.191946,36.8506,265.004,1,31,0.63871,76.273,0.32,16.972,4.348,54.631,77.461,69.491
0.409436,23.7757,269.869,1,31,0.522581,76.997,0.326,17.341,4.68,54.646,78.063,72.275
0.222521,33.4423,270.347,1,31,0.8,80.243,0.341,21.117,4.788,53.994,78.774,69.063
0.260097,30.5877,263.621,1,31,0.63871,76.15,0.323,16.95,4.218,54.654,77.463,64.447
0.138145,41.1267,265.854,1,31,0.63871,75.179,0.348,16.537,4.393,53.897,78.13,70.836
0.227767,33.336,264.462,1,31,0.716129,75.369,0.326,16.294,4.256,54.49,77.414,70.102
0.0935964,39.2474,265.653,1,31,0.470968,75.634,0.321,16.699,4.372,54.239,78.355,69.415
0.278563,31.088,263.014,1,31,0.354839,71.902,0.306,12.78,4.12,54.691,78.048,71.473
0.216618,32.4031,284.049,1,31,0.716129,77.622,0.342,18.134,4.543,54.6,90.934,72.357
0.239976,34.016,275.094,1,31,0.729032,80.39,0.381,20.875,5.003,54.128,77.708,73.417
0.182214,37.4642,266.947,1,31,0.683871,77.145,0.337,18.098,4.448,54.258,77.516,69.321
0.422962,21.2977,273.922,1,31,0.651613,76.52,0.326,17.621,4.462,54.108,85.891,69.297
0.2101,34.6946,291.437,1,31,0.470968,77.789,0.331,15.323,4.843,57.289,91.645,77.365
0.334889,30.1334,260.263,1,31,0.6,76.072,0.327,16.877,4.433,54.431,77.845,63.448
0.138502,37.6829,264.886,1,31,0.393548,75.243,0.316,15.907,4.388,54.629,78.921,68.417
0.151511,37.4187,282.881,1,31,0.470968,77.493,0.332,17.136,5.339,54.684,85.419,76.612
0.424689,24.8287,266.155,1,31,0.354839,74.179,0.317,14.843,4.027,54.989,77.354,72.589
0.169359,38.403,270.744,1,31,0.606452,77.189,0.342,17.456,5.102,54.285,78.232,71.158
0.247032,31.152,271.572,1,31,0.622581,79.925,0.326,20.453,4.445,54.698,78.017,71.931
0.169435,34.2174,262.182,1,31,0.519355,72.478,0.316,13.194,4.014,54.951,77.785,69.262
0.391488,27.0672,268.753,1,31,0.6,76.146,0.349,16.483,4.467,54.843,78.61,71.314
0.293937,32.7395,272.477,1,31,0.554839,76.01,0.327,15.903,4.651,55.126,77.264,76.214
0.230958,30.9241,265.567,1,31,0.470968,75.181,0.314,15.563,4.815,54.487,82.918,63.43
0.209992,36.0832,269.581,1,31,0.645161,77.094,0.346,16.633,5.132,54.98,77.722,70.814
0.169221,39.4583,267.855,1,31,0.683871,76.214,0.345,16.85,4.479,54.538,77.817,70.688
0.320779,32.0034,267.494,1,31,0.445161,75.803,0.323,16.428,4.108,54.941,78.138,72.302
0.0275813,38.3792,268.242,1,31,0.56129,77.724,0.331,17.397,5.26,54.733,77.935,69.41
0,41.4261,266.206,1,31,0.470968,75.68,0.319,16.104,4.352,54.902,79.022,69.289
0.216175,35.882,271.787,1,31,0.625806,77.722,0.493,17.446,4.422,55.357,77.652,73.109
0.320028,27.8708,264.008,1,31,0.516129,74.696,0.332,15.007,4.366,54.988,77.769,68.387
0.118142,41.6958,267.96,1,31,0.56129,77.716,0.342,16.843,4.378,56.15,78.65,69.291
0.358833,29.8071,269.656,1,31,0.522581,77.589,0.328,17.008,5.673,54.576,78.329,70.796
0.192995,33.9674,274.969,1,31,0.519355,77.875,0.332,17.329,5.183,55.027,77.813,75.5
0.171741,39.5875,270.189,1,31,0.645161,76.026,0.339,16.232,4.333,55.118,79.411,72.641
0.226939,33.3394,272.911,1,31,0.56129,76.975,0.329,16.652,5.116,54.874,77.546,74.603
0.327371,31.393,268.426,1,31,0.522581,75.927,0.324,15.743,4.404,55.453,78.595,70.962
0.245032,36.84,275.728,1,31,0.63871,76.939,0.368,17.497,4.036,55.033,77.682,74.658
0.208631,32.6959,285.365,1,31,0.916129,86.077,0.401,26.818,3.94,54.915,78.538,74.655
0.223958,35.3241,276.569,1,31,0.83871,80.67,0.377,20.404,4.923,54.963,78.577,73.067
0.148311,37.9781,278.28,1,31,0.683871,79.194,0.357,17.984,4.822,56.028,78.693,74.957
0.196696,34.8171,273.854,1,31,0.677419,77.538,0.338,17.9,4.874,54.423,78.675,72.405
0.348115,29.8044,269.212,1,31,0.432258,74.765,0.315,15.17,4.246,55.031,78.417,73.475
0.332668,29.9816,275.02,1,31,0.451613,76.826,0.317,16.335,5.128,55.043,78.398,75.777
0.17501,39.0501,277.57,1,31,0.6,78.124,0.354,17.795,4.967,55.004,78.303,75.558
0.238634,32.0792,272.28,1,31,0.567742,78.571,0.387,18.319,4.707,55.154,77.556,71.449
0.309489,29.5362,274.683,1,31,0.43871,75.546,0.329,15.906,4.347,54.96,77.621,78.144
0.279387,34.4158,270.94,1,31,0.522581,75.768,0.351,15.183,4.369,55.861,77.768,74.347
0.215152,34.6376,274.803,1,31,0.645161,78.577,0.352,18.765,4.095,55.363,79.552,72.403
0.260689,30.7714,272.716,1,31,0.554839,76.941,0.38,16.517,5.112,54.929,77.628,73.484
0.257418,34.939,271.897,1,31,0.477419,77.083,0.346,17.464,4.148,55.123,78.465,72.338
0.0287662,44.7517,273.329,1,31,0.554839,78.097,0.347,18.708,3.957,55.08,77.893,72.363
0.188822,37.181,271.91,1,31,0.393548,72.247,0.318,12.696,4.012,55.219,77.572,78.096
0.260743,29.9512,271.882,1,31,0.722581,78.419,0.36,18.629,4.191,55.236,77.616,71.359
0.217846,35.8845,272.55,1,31,0.632258,78.154,0.341,17.05,5.304,55.457,77.746,72.731
0.126868,41.1888,273.287,1,31,0.596774,76.676,0.342,16.1,4.501,55.731,79.773,73.303
0.196959,37.4085,274.101,1,31,0.716129,78.426,0.357,17.498,5.083,55.485,77.65,73.359
