Iteration,Cost,Cost reduction,time (ms)
0,5.550698636846424,0.0,29.45852279663086
1,5.209645574899567,0.0614432676425436,193.61209869384766
2,4.950922747643675,0.10805412587549623,1438.5921955108643
3,4.404180811590664,0.20655378723769857,2019.5636749267578
4,3.943821094979362,0.2894910437400352,2345.7190990448
5,3.846111654646492,0.30709413241868533,2868.5107231140137
6,3.833926399034257,0.30928939762932883,3418.949604034424
7,3.6900748250765627,0.3352053378323845,3883.1610679626465
8,3.447084024855708,0.378981953375488,4867.356777191162
9,2.995119820469272,0.4604066953685455,5299.094438552856
10,2.581313991758278,0.5349569197248247,5891.859531402588
11,2.3212772634147036,0.5818044870954271,6438.920497894287
12,2.2511637828200013,0.5944359566061799,7185.798645019531
13,2.2504407726965545,0.5945662123038407,7994.495630264282
