Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.566605,20.1342,2031.36,7,31,3.89954,924.024,6.894,514.932,26.761,375.416,0,519.673
0.464931,25.6198,1304.11,5,31,2.65677,495.976,3.546,262.058,15.84,214.522,0,369.124
0.4291,26.0528,1217.84,5,31,1.18839,420.937,3.803,125.344,20.252,271.519,0,365.322
0.504237,24.1797,1282.36,5,31,1.68903,483.441,4.024,189.138,19.239,271.026,0,364.392
0.734672,12.1677,1877,6,31,4.36559,877.689,5.279,521.214,24.261,326.919,0,487.783
0.608874,17.7815,1706.71,6,31,4.01075,729.473,4.692,430.668,19.036,275.06,0,464.778
0.576417,20.0406,1359.94,5,31,2.6329,544.447,4.047,244.029,19.496,276.858,0,381.806
0.819802,8.04804,2092.85,7,31,3.89078,954.539,5.984,536.504,26.771,385.26,0,535.377
0.572051,19.2386,1327.91,5,31,2.20452,527.734,3.971,223.502,20.568,279.679,0,363.268
0.704864,12.7283,1850.47,7,31,2.23825,739.839,5.435,319.195,27.279,387.91,0,515.471
0.485637,23.7848,1184.2,5,31,1.42968,334.534,2.846,153.789,11.542,166.349,0,402.575
0.244413,32.7103,989.019,5,31,0.653548,192.673,1.907,71.894,7.856,111.01,0,356.055
0.327549,30.6666,1053.95,5,31,0.636129,259.664,2.565,79.199,11.546,166.344,0,355.843
0.683501,12.742,1063.63,5,31,0.863226,276.142,2.561,95.608,11.36,166.606,0,352.449
0.60097,17.1638,2218.53,8,31,2.53266,925.481,6.65,439.432,31.257,448.119,0,614.204
0.800866,8.23221,1372.84,5,31,2.31548,554.404,4.192,248.445,19.407,282.346,0,379.36
0.725684,13.0901,1718.2,6,31,2.70376,728.18,5.076,358.071,23.614,341.399,0,456.293
0.726829,11.7923,1309.34,5,31,1.94,503.992,4.184,199.344,19.125,281.325,0,354.714
0.384535,26.6497,1119.34,5,31,1.07419,291.928,2.68,107.739,11.9,169.599,0,375.715
0.573695,18.3702,1462.38,5,31,2.63613,625.549,4.478,317.895,19.386,283.775,0,393.761
0.568637,17.8425,1774.94,7,31,1.71336,629.984,5.177,258.024,23.445,343.319,0,532.983
0.714587,12.7741,2578.64,8,31,4.2496,1235.13,7.237,737.105,31.05,459.712,0,643.364
0.501869,22.8202,1183.74,5,31,1.86774,375.088,3.053,187.178,12.788,172.059,0,355.831
0.552311,16.5236,1192.74,5,31,1.04452,365.493,3.312,117.617,15.384,229.17,0,373.816
0.71135,12.6783,1992.34,6,31,4.49624,937.364,5.689,559.97,23.826,347.859,0,524.032
0.777379,10.086,1273.24,5,31,2.1,454.617,3.532,204.245,16.988,229.84,0,368.411
0.750011,10.9348,2391.55,8,31,3.12258,1058.54,6.795,555.745,32.298,463.671,0,630.986
0.542862,20.16,1230.82,5,31,1.24323,399.881,3.42,151.945,15.464,229.038,0,382.534
0.583284,17.9842,1264.23,5,31,1.21613,444.329,3.917,131.623,19.384,289.392,0,368.996
0.543657,21.0981,1131.05,5,31,1.00323,304.937,2.717,117.285,11.719,173.204,0,372.708
0.707192,12.1141,2358.83,7,31,5.52074,1189.79,6.48,748.208,27.459,407.624,0,549.799
0.485199,21.2086,1180.58,5,31,1.78323,361.759,3.077,172.871,11.508,174.293,0,360.647
0.748522,11.186,2659.77,10,31,1.76161,1034.35,7.842,412.026,38.89,575.558,0,762.316
0.794511,9.52835,1244.09,5,31,1.92774,444.229,3.53,195.711,15.716,229.262,0,341.313
0.237004,30.6809,985.492,5,31,0.593548,185.432,2.023,61.727,7.866,113.81,0,344.19
0.874344,5.7393,1489.63,5,31,3.0071,634.293,4.541,304.63,20.677,304.43,0,390.211
0.536456,22.0163,1564.2,5,31,3.16839,680.44,4.732,334.459,20.479,320.755,0,398.296
0.640057,16.9597,1293.12,5,31,1.61419,438.696,3.663,174.594,15.743,244.682,0,380.535
0.394855,23.8837,1381.07,5,31,1.63548,513.105,4.53,184.026,19.889,304.647,0,390.144
0.73701,10.8947,1489.43,5,31,2.85935,630.614,4.593,289.761,20.64,315.605,0,381.411
0.337005,30.3507,1190.07,5,31,1.23806,336.79,2.84,140.558,11.796,181.587,0,387.275
0.379135,25.4481,1022.45,5,31,0.653548,197.246,2.029,72.58,7.614,115.016,0,372.489
0.783235,10.249,1342.45,5,31,1.81032,460.591,3.546,196.447,15.573,245.013,0,411.974
0.717634,13.1268,1373.46,5,31,1.98645,512.8,4.361,185.514,19.553,303.355,0,390.767
0.618216,16.0696,1991.87,6,31,3.87849,947.713,5.588,528.321,24.242,389.544,0,474.979
0.841113,7.59416,3570.25,10,31,5.10548,1867.41,9.931,1149.98,40.118,667.341,0,769.577
0.540721,19.8071,1155.87,5,31,1.27484,335.758,2.89,137.794,11.927,183.138,0,354.545
0.731614,12.5261,1696.63,6,31,2.3543,648.117,4.599,309.288,19.587,314.628,0,485.781
0.227194,37.7104,1038.61,5,31,0.853548,217.908,2.087,91.662,7.952,116.201,0,362.474
0.910528,3.69658,1949.31,6,31,3.29624,861.487,5.856,447.683,24.466,383.464,0,517.949
0.579409,19.1446,1753.22,6,31,2.44516,718.13,5.36,313.125,23.77,375.855,0,473.509
0.74854,11.213,1824.15,6,31,2.78172,788.172,5.519,376.849,24.253,381.532,0,470.021
0.811529,8.16877,1842.35,6,31,2.78925,788.473,5.583,381.704,23.585,377.583,0,482.504
0.748944,11.4783,1364.67,5,31,2.47355,522.336,3.744,254.718,15.651,248.206,0,371.16
0.691621,13.8547,1987.68,7,31,1.99401,797.848,5.991,320.985,27.21,443.635,0,537.796
0.688317,14.7532,2042.38,6,31,4.87634,1004.92,6.164,592.483,23.76,382.492,0,474.747
0.500951,21.0268,1417.96,5,31,2.12839,548.182,4.548,214.221,20.011,309.385,0,391.98
0.727266,11.666,1928.99,6,31,3.43441,890.96,5.524,481.616,24.337,379.462,0,476.987
0.904755,4.5488,2988.35,8,31,5.82621,1579.83,8.586,1008.86,32.142,530.223,0,657.058
0.216081,34.5966,1152.41,5,31,1.89355,313.841,2.544,180.007,7.859,123.426,0,374.674
0.443416,23.166,1123.59,5,31,0.980645,301.801,2.684,111.466,11.961,175.678,0,363.905
0.550735,21.1383,2086.05,7,31,2.59217,891.129,6.285,413.533,27.994,443.295,0,547.068
0.443909,25.6231,1500.59,5,31,2.77032,646.987,4.537,310.919,19.884,311.632,0,380.142
0.517243,22.1276,1683.73,6,31,1.69301,633.43,5.048,238.875,23.499,365.99,0,470.375
0.786245,8.66033,2028.05,6,31,4.17312,972.167,5.946,554.547,23.911,387.746,0,485.582
0.553178,20.4998,1432.78,5,31,2.66645,565.148,3.88,295.19,16.034,250.034,0,398.168
0.667985,15.6623,1414.01,5,31,2.35355,532.02,3.832,261.326,15.788,251.051,0,409.113
0.783931,10.0653,2698.31,8,31,4.20363,1311.52,7.701,754.689,32.027,517.076,0,630.315
0.461438,24.7738,1222.66,5,31,2.05806,395.275,3.032,194.032,12.158,186.044,0,361.954
0.630369,16.5088,1137.53,5,31,1.15419,319.734,2.867,123.651,12.158,181.044,0,361.431
0.615479,16.3748,1300.03,5,31,1.67097,445.943,3.639,181.79,15.904,244.597,0,388.365
0.756916,11.3755,1630.23,5,31,3.57613,747.239,4.773,406.126,20.076,316.248,0,408.68
0.53733,19.5674,1124.31,5,31,1.14194,304.394,2.739,111.496,11.796,178.354,0,354.681
0.745313,10.8838,2697.01,10,31,1.80516,1012.67,7.504,410.362,35.264,559.509,0,775.202
0,44.4614,915.459,5,31,0.549032,113.117,1.297,51.384,3.949,56.484,0,351.619
0.679795,13.6489,1223.72,5,31,1.10387,381.222,3.626,125.112,18.163,234.293,0,380.241
0.309349,30.9382,1215.86,5,31,1.16323,379.657,3.355,123.378,15.886,237.026,0,369.121
0.323034,32.2922,1297.1,5,31,1.65806,438.961,3.468,173.41,15.847,246.224,0,388.29
0.659977,14.6191,1888.52,6,31,3.24892,855.989,5.768,448.29,24.417,377.497,0,468.711
0.744021,10.1387,2729.02,8,31,4.63427,1350.94,7.753,788.848,32.443,521.874,0,629.56
0.159217,41.2842,1105.88,5,31,1.32258,260.826,2.216,131.202,7.805,119.596,0,387.99
0.583756,18.2783,1408.15,5,31,1.99419,540.536,4.312,211.027,19.925,305.256,0,401.907
0.755334,10.3165,1309.83,5,31,1.68968,450.279,3.708,188.047,16.001,242.511,0,396.111
0.730024,12.5224,1504.8,6,31,1.43602,502.2,4.285,172.394,19.862,305.645,0,452.665
0.807456,7.93498,2469.43,7,31,4.62396,1232.14,6.857,745.988,28.01,451.262,0,585.988
0.592237,18.5709,1259.3,5,31,1.40323,416.215,3.599,157.536,15.694,239.374,0,376.053
0.831489,6.65137,2681.15,9,31,2.92007,1207.8,7.629,599.132,34.778,566.227,0,655.027
0.564228,19.2742,2494.76,7,31,5.37465,1304.03,7.466,803.681,28.215,464.651,0,526.904
0.874477,5.27118,3210.23,8,31,6.15726,1763.64,9.132,1197.39,32.053,525.03,0,696.22
0.566003,20.1972,1668.1,5,31,4.33226,788.273,5.036,439.415,19.812,323.995,0,396.973
0.56079,18.4845,1366.39,5,31,1.74903,523.942,4.24,196.291,19.671,303.723,0,375.691
0.569047,20.3459,1119.53,5,31,1.02516,302.371,2.634,111.807,11.742,176.179,0,356.347
0.345746,28.8145,983.412,5,31,0.533548,177.155,1.909,55.298,7.753,112.189,0,356.201
0.274663,32.6655,998.602,5,31,0.438065,174.367,1.843,52.678,7.618,112.221,0,373.332
0.66949,15.9289,2394.2,8,31,2.70242,1015.62,7.141,471.086,33.007,504.357,0,635.524
0.742637,10.5173,2114.04,8,31,1.67944,770.752,6.393,301.37,28.185,434.782,0,615.608
0.351635,29.8077,1122.99,5,31,0.869677,296.552,2.894,104.978,11.701,176.97,0,368.828
0.371514,26.6166,2230.01,7,31,3.37327,1015.8,6.459,536.686,28.212,444.421,0,566.344
0.75002,10.1901,1696.51,6,31,2.29194,677.936,5.33,276.817,24.134,371.635,0,459.784
0.815896,8.45435,1586.29,5,31,3.10839,690.839,4.544,353.048,20.093,313.137,0,421.48
