Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
8.27,0,41,4.375,0.924,1.741,0,0,0
7.677,0,30,3.952,0.767,1.76,0,0,0
6.016,0,22,2.796,0.847,1.285,0,0,0
8.643,0,27,3.828,0.888,2.15,0,0,0
6.854,0,24,3.272,0.92,1.486,0,0,0
6.818,0,21,3.378,0.823,1.385,0,0,0
6.769,0,17,3.493,0.777,1.276,0,0,0
7.487,0,17,3.522,1.137,1.564,0,0,0
6.893,0,29,3.516,0.79,1.377,0,0,0
7.653,0,35,3.7,1.131,1.585,0,0,0
6.587,0,19,3.281,0.828,1.31,0,0,0
6.897,0,35,3.32,0.813,1.553,0,0,0
7.511,0,34,3.56,0.879,1.896,0,0,0
6.943,0,23,3.264,0.784,1.745,0,0,0
6.942,0,29,3.351,0.912,1.51,0,0,0
7.671,0,30,3.696,0.875,1.888,0,0,0
6.575,0,25,2.995,0.903,1.506,0,0,0
6.778,0,27,3.319,0.883,1.406,0,0,0
6.894,0,23,3.33,0.833,1.467,0,0,0
7.019,0,31,3.442,0.902,1.485,0,0,0
6.997,0,28,3.416,0.813,1.518,0,0,0
7.217,0,23,3.444,0.793,1.769,0,0,0
7.33,0,28,3.714,0.9,1.49,0,0,0
6.727,0,23,2.895,0.851,1.787,0,0,0
7.921,0,28,4.13,0.808,1.768,0,0,0
7.664,0,20,4.003,0.862,1.581,0,0,0
6.439,0,19,2.966,0.847,1.387,0,0,0
7.22,0,16,3.574,0.91,1.449,0,0,0
6.97,0,20,3.38,0.764,1.616,0,0,0
7.791,0,31,3.873,1.294,1.462,0,0,0
6.778,0,20,3.45,0.834,1.307,0,0,0
6.266,0,15,2.64,0.838,1.616,0,0,0
6.926,0,20,3.21,0.883,1.633,0,0,0
7.453,0,20,3.93,0.834,1.438,0,0,0
6.562,0,24,3.121,0.853,1.361,0,0,0
7.363,0,20,3.331,0.756,2.033,0,0,0
7.899,0,27,4,0.813,1.819,0,0,0
6.72,0,27,3.331,0.899,1.355,0,0,0
7.961,0,28,3.982,1.099,1.644,0,0,0
8.07,0,27,4.058,0.929,1.846,0,0,0
7.449,0,26,4.068,0.867,1.317,0,0,0
6.77,0,29,3.3,0.797,1.417,0,0,0
7.223,0,25,3.479,0.961,1.667,0,0,0
7.182,0,20,3.777,0.786,1.378,0,0,0
7.372,0,23,3.495,0.939,1.701,0,0,0
7.444,0,27,3.589,1.004,1.601,0,0,0
7.33,0,25,3.659,0.846,1.695,0,0,0
6.851,0,24,3.432,0.878,1.368,0,0,0
6.747,0,23,3.124,0.78,1.635,0,0,0
7.508,0,24,3.038,1.172,1.851,0,0,0
7.393,0,41,3.893,0.865,1.412,0,0,0
7.267,0,31,3.772,0.805,1.428,0,0,0
7.518,0,29,3.657,0.914,1.655,0,0,0
