Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
6.818,0,30,3.311,0.849,1.441,0,0,0
7.19,0,19,3.614,0.83,1.533,0,0,0
6.46,0,17,2.756,0.904,1.723,0,0,0
7.253,0,18,3.606,0.883,1.504,0,0,0
7.124,0,17,3.26,0.774,1.666,0,0,0
6.612,0,16,2.886,0.877,1.689,0,0,0
7.04,0,15,3.465,0.869,1.481,0,0,0
6.624,0,14,3.168,0.897,1.41,0,0,0
7.399,0,14,3.575,1.019,1.623,0,0,0
7.008,0,13,3.292,0.771,1.688,0,0,0
7.177,0,14,3.602,0.933,1.585,0,0,0
6.866,0,14,3.274,0.808,1.617,0,0,0
6.578,0,15,2.699,1.044,1.439,0,0,0
6.429,0,13,3.135,0.858,1.303,0,0,0
6.792,0,24,3.067,0.853,1.772,0,0,0
7.562,0,27,3.845,0.767,1.67,0,0,0
7.149,0,21,3.477,0.78,1.859,0,0,0
6.588,0,23,2.847,0.854,1.767,0,0,0
7.042,0,17,3.31,1.138,1.444,0,0,0
7.811,0,35,4.117,0.756,1.778,0,0,0
6.755,0,19,3.144,0.869,1.524,0,0,0
7.431,0,29,3.921,0.906,1.37,0,0,0
6.722,0,27,3.17,0.853,1.507,0,0,0
7.606,0,32,3.807,1.114,1.494,0,0,0
7.459,0,37,3.877,0.927,1.491,0,0,0
7.229,0,34,3.531,0.901,1.515,0,0,0
8.9,0,40,5.026,0.87,1.756,0,0,0
8.275,0,53,4.701,0.787,1.525,0,0,0
7.767,0,40,4.245,0.888,1.431,0,0,0
7.1,0,44,3.732,0.797,1.352,0,0,0
7.886,0,40,3.909,1.089,1.715,0,0,0
8.654,0,43,4.521,0.839,2.115,0,0,0
8.093,0,48,4.262,1.073,1.6,0,0,0
7.638,0,29,4.089,0.91,1.392,0,0,0
7.774,0,39,4.003,0.767,1.741,0,0,0
8.011,0,43,4.219,1.112,1.46,0,0,0
8.355,0,36,4.302,0.797,2.057,0,0,0
7.855,0,35,4.065,0.973,1.619,0,0,0
7.503,0,38,4.036,0.794,1.476,0,0,0
7.974,0,31,4.287,0.946,1.485,0,0,0
7.768,0,41,4.164,0.925,1.531,0,0,0
9.037,0,55,5.468,0.9,1.464,0,0,0
7.76,0,38,4.219,1.026,1.293,0,0,0
7.232,0,30,3.855,0.889,1.339,0,0,0
6.885,0,26,3.163,0.905,1.647,0,0,0
6.404,0,28,3.097,0.902,1.322,0,0,0
7.241,0,29,3.533,0.867,1.675,0,0,0
7.254,0,32,3.605,0.953,1.563,0,0,0
6.784,0,23,3.171,0.867,1.505,0,0,0
7.204,0,37,3.748,0.883,1.37,0,0,0
6.467,0,23,3.082,0.868,1.493,0,0,0
7.394,0,31,3.987,0.862,1.362,0,0,0
7.38,0,30,3.504,1.107,1.674,0,0,0
7.223,0,29,3.752,0.909,1.364,0,0,0
7.452,0,28,3.845,0.791,1.544,0,0,0
7.775,0,35,4.428,0.841,1.393,0,0,0
7.584,0,31,3.829,0.996,1.522,0,0,0
7.575,0,32,3.981,0.774,1.538,0,0,0
7.952,0,32,4.307,0.901,1.473,0,0,0
7.461,0,31,3.854,0.902,1.437,0,0,0
7.285,0,23,3.611,0.907,1.616,0,0,0
7.473,0,29,4.006,0.832,1.369,0,0,0
6.65,0,19,2.832,0.847,1.868,0,0,0
7.478,0,22,3.738,0.863,1.619,0,0,0
7.341,0,27,3.716,0.852,1.452,0,0,0
7.119,0,25,3.499,0.892,1.525,0,0,0
7.487,0,28,4.006,0.785,1.539,0,0,0
7.001,0,27,3.395,0.911,1.473,0,0,0
7.226,0,25,3.358,0.767,1.974,0,0,0
7.269,0,23,3.043,1.027,1.901,0,0,0
6.871,0,19,3.458,0.881,1.396,0,0,0
6.332,0,19,2.866,0.787,1.575,0,0,0
7.039,0,20,3.541,0.807,1.383,0,0,0
7.787,0,15,4.081,0.837,1.653,0,0,0
7.038,0,26,3.236,0.927,1.709,0,0,0
7.852,0,29,4.13,0.933,1.406,0,0,0
6.731,0,16,3.261,0.83,1.382,0,0,0
6.865,0,15,3.133,0.897,1.621,0,0,0
7.228,0,15,3.294,0.788,1.608,0,0,0
6.075,0,16,2.609,0.841,1.41,0,0,0
6.75,0,17,2.723,0.785,2.023,0,0,0
6.355,0,18,2.844,0.838,1.458,0,0,0
6.295,0,18,2.733,0.894,1.415,0,0,0
6.121,0,20,2.653,0.788,1.601,0,0,0
6.769,0,20,2.939,0.904,1.566,0,0,0
6.351,0,18,2.922,0.851,1.397,0,0,0
6.009,0,16,2.359,0.831,1.751,0,0,0
7.199,0,17,3.44,0.943,1.536,0,0,0
6.375,0,20,3.181,0.791,1.229,0,0,0
6.336,0,11,2.682,0.869,1.576,0,0,0
6.591,0,18,3.182,0.846,1.376,0,0,0
7.177,0,16,3.448,0.777,1.784,0,0,0
7.378,0,20,3.26,0.837,2.233,0,0,0
6.539,0,22,3.086,0.77,1.479,0,0,0
7.091,0,23,3.323,0.905,1.464,0,0,0
6.361,0,23,2.96,0.824,1.519,0,0,0
6.711,0,23,3.156,0.989,1.338,0,0,0
6.913,0,18,3.536,0.887,1.416,0,0,0
6.481,0,18,2.852,0.849,1.708,0,0,0
6.614,0,21,2.997,0.959,1.408,0,0,0
7.586,0,19,3.55,0.871,2.01,0,0,0
6.496,0,19,2.726,0.885,1.692,0,0,0
6.925,0,19,3.273,0.907,1.396,0,0,0
6.398,0,20,2.971,0.763,1.602,0,0,0
6.667,0,18,3.108,0.916,1.577,0,0,0
7.173,0,23,3.651,0.895,1.376,0,0,0
6.428,0,22,2.955,0.893,1.464,0,0,0
6.694,0,21,3.278,0.877,1.444,0,0,0
8.009,0,21,4.263,0.922,1.556,0,0,0
6.856,0,20,3.411,0.889,1.451,0,0,0
7.145,0,22,3.262,0.759,1.922,0,0,0
7.751,0,32,3.958,0.799,1.865,0,0,0
7.352,0,33,3.943,0.886,1.363,0,0,0
6.708,0,28,3.272,0.86,1.433,0,0,0
6.966,0,25,3.338,0.894,1.516,0,0,0
6.079,0,15,2.796,0.761,1.445,0,0,0
6.928,0,27,3.482,0.85,1.494,0,0,0
7.262,0,20,3.274,0.902,1.885,0,0,0
5.955,0,17,2.633,0.883,1.321,0,0,0
6.446,0,11,3.111,0.869,1.436,0,0,0
6.682,0,15,3.335,0.802,1.375,0,0,0
7.118,0,20,3.491,0.931,1.465,0,0,0
7.101,0,18,3.566,0.875,1.487,0,0,0
6.507,0,22,3.214,0.786,1.285,0,0,0
7.302,0,24,3.449,0.848,1.879,0,0,0
6.475,0,28,3.081,0.851,1.448,0,0,0
6.706,0,21,3.182,0.915,1.402,0,0,0
7.72,0,29,3.7,0.873,1.956,0,0,0
6.545,0,20,2.793,0.906,1.646,0,0,0
7.407,0,24,3.737,0.924,1.556,0,0,0
6.618,0,27,3.073,0.898,1.44,0,0,0
6.847,0,28,3.424,0.898,1.47,0,0,0
8.013,0,29,3.919,1.231,1.662,0,0,0
7.745,0,30,3.762,0.762,1.871,0,0,0
6.961,0,31,3.504,0.847,1.479,0,0,0
7.632,0,38,4.354,0.778,1.287,0,0,0
7.624,0,34,3.841,0.859,1.726,0,0,0
7.006,0,27,3.357,0.758,1.696,0,0,0
7.085,0,33,3.516,1.027,1.361,0,0,0
7.393,0,32,4.048,0.894,1.272,0,0,0
6.39,0,25,2.912,0.819,1.526,0,0,0
6.634,0,22,3.288,0.889,1.314,0,0,0
6.635,0,18,3.289,0.861,1.334,0,0,0
7.709,0,26,3.363,0.986,2.211,0,0,0
7.306,0,27,3.758,0.871,1.446,0,0,0
7.045,0,30,3.783,0.853,1.269,0,0,0
7.55,0,32,3.62,1.099,1.693,0,0,0
7.717,0,28,4.117,0.874,1.406,0,0,0
7.085,0,30,3.371,0.92,1.59,0,0,0
6.991,0,28,3.514,0.828,1.444,0,0,0
7.599,0,28,3.87,0.781,1.706,0,0,0
6.386,0,24,3.143,0.888,1.197,0,0,0
6.65,0,24,3.29,0.835,1.356,0,0,0
7.28,0,34,3.516,1.165,1.354,0,0,0
7.212,0,32,3.843,0.891,1.304,0,0,0
6.75,0,37,3.512,0.804,1.336,0,0,0
8.281,0,37,4.025,1.152,1.847,0,0,0
8.039,0,38,4.307,0.822,1.707,0,0,0
7.56,0,37,3.854,1.078,1.458,0,0,0
7.725,0,36,4.114,1.009,1.391,0,0,0
6.556,0,26,3.02,0.88,1.468,0,0,0
7.055,0,37,3.724,0.84,1.381,0,0,0
6.68,0,23,3.295,0.787,1.449,0,0,0
7.18,0,27,3.758,0.843,1.338,0,0,0
6.534,0,22,3.043,0.799,1.623,0,0,0
6.692,0,21,2.673,1.103,1.719,0,0,0
7.121,0,25,3.638,0.864,1.478,0,0,0
6.932,0,25,3.198,0.776,1.828,0,0,0
7.362,0,28,3.466,1.112,1.55,0,0,0
7.221,0,26,3.66,0.841,1.682,0,0,0
6.331,0,26,3.051,0.835,1.362,0,0,0
7.042,0,26,3.53,0.91,1.376,0,0,0
5.939,0,21,2.588,0.834,1.383,0,0,0
6.933,0,20,3.028,0.87,1.796,0,0,0
6.828,0,20,3.378,0.878,1.398,0,0,0
6.079,0,20,2.712,0.873,1.349,0,0,0
6.867,0,21,2.909,0.762,2.161,0,0,0
6.376,0,21,3.114,0.779,1.331,0,0,0
6.554,0,22,3.123,0.925,1.366,0,0,0
6.3,0,21,2.898,0.832,1.458,0,0,0
6.258,0,16,2.623,1.11,1.356,0,0,0
6.763,0,21,3.473,0.892,1.273,0,0,0
6.807,0,15,3.107,0.808,1.676,0,0,0
6.205,0,15,2.785,0.913,1.484,0,0,0
7.426,0,27,3.707,0.814,1.823,0,0,0
6.743,0,29,3.305,0.842,1.417,0,0,0
7.096,0,24,3.843,0.87,1.296,0,0,0
7.132,0,23,3.485,0.782,1.84,0,0,0
6.626,0,25,3.157,0.823,1.667,0,0,0
5.83,0,23,2.605,0.778,1.418,0,0,0
7.043,0,25,3.342,1.031,1.497,0,0,0
7.12,0,27,3.351,0.763,2.037,0,0,0
5.812,0,17,2.394,0.875,1.369,0,0,0
6.174,0,8,2.889,0.863,1.439,0,0,0
5.691,0,8,2.288,0.906,1.378,0,0,0
6.672,0,12,3.045,0.868,1.581,0,0,0
6.944,0,26,3.571,0.849,1.372,0,0,0
6.842,0,26,3.156,0.801,1.755,0,0,0
7.268,0,20,3.45,0.906,1.699,0,0,0
6.594,0,20,2.889,0.771,1.742,0,0,0
6.587,0,16,3.07,0.888,1.446,0,0,0
7.665,0,16,3.522,0.826,2.102,0,0,0
6.763,0,23,3.094,0.889,1.524,0,0,0
6.738,0,23,3.297,0.896,1.354,0,0,0
7.585,0,36,4.246,0.825,1.337,0,0,0
6.172,0,20,2.871,0.9,1.323,0,0,0
6.668,0,22,3.112,0.896,1.49,0,0,0
7.504,0,23,3.58,0.794,1.966,0,0,0
7.222,0,28,3.576,0.911,1.474,0,0,0
6.62,0,28,3.335,0.831,1.366,0,0,0
7.001,0,31,3.344,0.89,1.479,0,0,0
7.813,0,35,4.078,0.882,1.562,0,0,0
6.801,0,27,3.459,0.787,1.464,0,0,0
7.946,0,25,3.664,0.898,2.151,0,0,0
7.133,0,29,3.596,0.851,1.521,0,0,0
6.694,0,20,3.067,0.886,1.601,0,0,0
7.992,0,36,4.399,0.894,1.389,0,0,0
6.904,0,28,3.419,0.883,1.408,0,0,0
7.205,0,28,3.633,0.878,1.441,0,0,0
8.315,0,41,4.405,0.837,1.815,0,0,0
7.707,0,34,3.882,0.946,1.687,0,0,0
8.859,0,40,4.969,0.868,1.698,0,0,0
8.246,0,31,4.071,0.988,1.843,0,0,0
7.213,0,24,3.729,0.891,1.413,0,0,0
9.004,0,37,5.325,0.834,1.58,0,0,0
8.613,0,43,4.65,0.764,1.941,0,0,0
8.628,0,47,5.095,0.881,1.436,0,0,0
8.437,0,48,4.793,0.777,1.737,0,0,0
8.825,0,49,5.011,0.91,1.679,0,0,0
8.106,0,36,4.411,0.782,1.657,0,0,0
7.815,0,35,3.889,1.122,1.583,0,0,0
8.607,0,40,4.518,0.877,1.922,0,0,0
8.087,0,27,3.858,0.769,1.902,0,0,0
8.561,0,26,3.922,1.225,2.186,0,0,0
6.774,0,27,3.424,0.789,1.336,0,0,0
7.446,0,23,3.894,0.9,1.476,0,0,0
6.932,0,21,3.477,0.991,1.336,0,0,0
6.774,0,21,3.044,0.912,1.495,0,0,0
7.321,0,25,3.514,0.784,1.787,0,0,0
6.854,0,26,3.284,0.897,1.471,0,0,0
8.234,0,32,4.406,1.115,1.453,0,0,0
7.789,0,31,4.165,0.784,1.57,0,0,0
8.229,0,43,4.234,1.174,1.674,0,0,0
8.701,0,39,4.948,0.855,1.589,0,0,0
7.159,0,33,3.539,0.879,1.468,0,0,0
