Iteration,Cost,Cost reduction,time (ms)
0,1039.1311779721773,0.0,8674.130916595459
1,602.3712151538557,0.42031263432076116,14128.8321018219
2,141.11940210413212,0.8641948147686984,21348.33860397339
3,60.369924750450856,0.941903461247058,29520.75743675232
4,24.32288929418138,0.9765930521480006,38030.79032897949
5,16.35362897059332,0.9842622093174928,44635.69211959839
6,11.060745740073154,0.9893557753106227,54406.32367134094
7,10.14594719423843,0.9902361247460231,61174.503803253174
8,7.5723648107638795,0.9927127922140292,68591.13216400146
9,6.861197716801738,0.9933971784676974,78670.38559913635
10,6.5679179824149285,0.9936794139934941,88305.52768707275
11,6.393858118292304,0.9938469191822638,95408.08868408203
12,5.632383135043271,0.9945797188512477,103911.84949874878
13,5.072909818450992,0.9951181237499287,111529.69741821289
14,4.894347166040653,0.9952899621628216,120347.3014831543
15,4.4854189354846,0.9956834911408994,130585.05988121033
16,4.466869317013496,0.9957013422254056,139580.6005001068
17,4.368444763889224,0.995796060346862,150007.9641342163
18,4.313710066765529,0.9958487338670912,157569.2982673645
19,4.22229254954358,0.9959367088207446,164967.9913520813
20,4.219209012372692,0.9959396762393307,172485.0993156433
21,4.182624644914751,0.995974882927604,180276.94082260132
22,4.151104549900367,0.9960052160517394,188332.17239379883
23,4.020939623119304,0.9961304792808103,197336.5159034729
24,3.959259378648854,0.9961898367957979,205337.15558052063
25,3.902695127308207,0.9962442709736377,213307.70778656006
26,3.825234914708548,0.9963188142211522,220989.55965042114
27,3.7647952276480625,0.9963769778951346,229272.45426177979
28,3.738358483295543,0.9964024190953534,238427.52981185913
29,3.7161913882287925,0.9964237514309976,247337.0225429535
30,3.6914097326110626,0.9964475998691381,256282.22465515137
31,3.6639487991089,0.9964740266900095,264517.72117614746
32,3.6610898794917848,0.996476777949598,272799.8731136322
33,3.64866321633622,0.9964887366545421,281948.9119052887
34,3.645927076145477,0.9964913697582818,291789.50023651123
35,3.6395747417678552,0.9964974828790429,300314.4271373749
36,3.6288713289557455,0.996507783227102,309533.89286994934
37,3.6168252506912886,0.9965193756790655,317755.70607185364
38,3.6159392334151663,0.9965202283310645,326544.4803237915
