Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.06726589611382727,4.747074331540546,0.38199281692504883,2,21.311475409836063
1,0.06665394661210344,4.791992248455406,0.38040852546691895,2,21.311475409836063
2,0.06604878623462229,4.837207765370265,0.38872575759887695,2,21.311475409836063
3,0.0654503426315961,4.882720882285125,0.395463228225708,2,21.311475409836063
4,0.06485854366148902,4.928531599199985,0.3951406478881836,2,21.311475409836063
5,0.06427331742250963,4.974639916114846,0.39430952072143555,2,21.311475409836063
6,0.06788470726445761,4.702454014625685,0.402935266494751,2,21.311475409836063
7,0.06851045272820644,4.658131297710826,0.3958921432495117,2,21.311475409836063
8,0.06914320527147211,4.6141061807959645,0.3969442844390869,2,21.311475409836063
9,0.06978303772335548,4.5703786638811055,0.3971555233001709,2,21.311475409836063
10,0.06369459228230367,5.0210458330297065,0.4001748561859131,2,21.311475409836063
11,0.06312229690591198,5.067749349944565,0.39822816848754883,2,21.311475409836063
12,0.06255636028206712,5.114750466859425,0.40014004707336426,2,21.311475409836063
13,0.06199671174789778,5.162049183774286,0.3994617462158203,2,21.311475409836063
14,0.06144328101210772,5.209645500689146,0.39717626571655273,2,21.311475409836063
15,0.07043002293398481,4.526948746966246,0.39932990074157715,2,21.311475409836063
16,0.07108423373054751,4.483816430051386,0.3992774486541748,2,21.311475409836063
17,0.07174574287095103,4.440981713136525,0.39932966232299805,2,21.311475409836063
18,0.07241462299501766,4.398444596221665,0.3997995853424072,2,21.311475409836063
19,0.07309094657312276,4.356205079306806,0.3946089744567871,2,21.311475409836063
