Iteration,Cost,Cost reduction,time (ms)
0,10.8884,0.629185,15.527
1,8.63136,0.70605,30.795
2,3.79877,0.870629,45.026
3,3.64203,0.875967,59.716
4,3.63457,0.876221,74.241
5,3.4329,0.883089,88.252
6,3.43057,0.883169,103.17
