Iteration,Cost,Cost reduction,time (ms)
0,5515.77,0.00117028,397.563
1,5477.18,0.0081579,782.504
2,5427.46,0.0171608,1171.31
3,5076.96,0.0806323,1654.77
4,2391.19,0.566988,2138.26
5,2320.67,0.579758,2642.18
6,2320.67,0.579758,3142.22
