Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.00111218,5815.84,364.567,1,13,100,259.825,0.095,235.697,0,24.03,24.861,41.49
0.00125236,5164.12,397.97,1,13,100,274.986,0.097,245.288,0,29.598,33.454,52.574
0.00154694,4179.48,412.174,1,13,100,288.983,0.105,258.968,0,29.907,33.697,52.733
0.00120518,5366.51,410.338,1,13,100,287.092,0.104,257.376,0,29.609,33.662,52.923
0.00121046,5343.11,411.299,1,13,100,286.743,0.11,257.022,0,29.609,33.868,52.907
0.00111992,5775.59,412.27,1,13,100,288.67,0.104,258.763,0,29.801,33.869,52.947
0.00141832,4559.11,410.979,1,13,100,286.816,0.109,257.071,0,29.634,33.768,53.183
0.00143374,4510,411.613,1,13,100,288.686,0.1,258.788,0,29.796,33.795,52.548
0.00119942,5392.34,409.817,1,13,100,286.463,0.104,256.788,0,29.569,33.983,52.331
0.0012904,5011.68,412.278,1,13,100,287.745,0.096,258.005,0,29.641,33.843,53.406
0.00113518,5697.86,410.757,1,13,100,286.631,0.105,257.051,0,29.472,33.799,52.692
0.00118265,5468.91,410.554,1,13,100,286.803,0.106,257.126,0,29.569,34.094,52.694
0.00149697,4319.22,409.863,1,13,100,286.47,0.104,256.021,0,30.342,33.627,52.931
0.0013258,4877.7,410.423,1,13,100,286.661,0.104,256.858,0,29.697,33.765,52.809
0.00137252,4711.45,410.826,1,13,100,287.059,0.105,257.279,0,29.672,33.665,52.945
0.00135997,4754.97,410.285,1,13,100,286.899,0.103,257.26,0,29.533,34.113,51.874
0.00123602,5232.45,410.255,1,13,100,287.44,0.108,257.83,0,29.499,33.756,51.783
0.00124451,5196.72,410.662,1,13,100,288.594,0.097,258.502,0,29.992,33.835,51.411
0.00127647,5066.44,410.003,1,13,100,287.033,0.105,257.116,0,29.81,33.782,52.22
0.00130106,4970.57,410.674,1,13,100,286.417,0.104,256.778,0,29.533,34.06,53.061
0.0014258,4535.14,411.135,1,13,100,286.105,0.105,256.431,0,29.566,33.906,52.903
0.00116438,5554.79,409.052,1,13,100,286.031,0.104,256.19,0,29.733,33.912,52.077
0.00139283,4642.66,409.442,1,13,100,285.781,0.104,256.219,0,29.456,33.862,52.829
0.00153946,4199.82,409.587,1,13,100,285.757,0.101,255.823,0,29.83,33.65,53.025
0.00154687,4179.68,409.236,1,13,100,285.817,0.103,256.207,0,29.504,33.71,52.556
0.00134866,4794.92,401.538,1,13,100,285.679,0.097,256.143,0,29.435,34.208,44.53
0.00145145,4454.9,417.354,1,13,100,292.813,0.104,263.103,0,29.604,33.744,53.419
0.0013982,4624.78,411.753,1,13,100,285.85,0.105,256.161,0,29.581,33.773,54.826
0.00111643,5793.66,409.503,1,13,100,284.823,0.103,255.112,0,29.605,33.721,52.998
0.00128491,5033.13,410.062,1,13,100,286.509,0.103,256.774,0,29.63,33.752,52.716
0.00110133,5873.15,410.753,1,13,100,286.548,0.104,256.67,0,29.771,33.956,52.921
0.00125734,5143.62,408.92,1,13,100,285.31,0.102,255.733,0,29.473,34.03,52.441
0.00114218,5662.88,410.025,1,13,100,286.584,0.104,256.861,0,29.617,33.732,52.611
0.00139376,4639.56,410.073,1,13,100,286.827,0.101,257.22,0,29.504,33.751,52.261
0.00129364,4999.14,409.873,1,13,100,286.454,0.105,256.76,0,29.587,33.636,52.621
0.00121896,5305.78,409.46,1,13,100,284.814,0.11,255.143,0,29.559,33.791,53.047
0.00143745,4498.32,413.818,1,13,100,289.891,0.105,260.329,0,29.454,33.901,52.684
0.00142045,4552.26,409.341,1,13,100,285.395,0.104,255.654,0,29.635,33.825,53.024
0.0012828,5041.41,409.675,1,13,100,286.716,0.105,256.826,0,29.781,33.853,51.945
0.00126612,5107.94,419.661,1,13,100,295.946,0.101,264.123,0,31.719,34.023,52.54
0.00117188,5519.22,410.183,1,13,100,286.837,0.103,257.133,0,29.598,33.772,51.797
0.00131201,4929.02,410.403,1,13,100,285.745,0.1,256.119,0,29.524,33.795,52.768
0.00146845,4403.25,410.791,1,13,100,285.307,0.107,255.661,0,29.536,33.873,53.155
0.00140386,4606.11,408.183,1,13,100,283.926,0.107,254.222,0,29.595,33.679,52.728
0.00130562,4953.18,411.124,1,13,100,286.447,0.106,256.67,0,29.669,33.994,52.617
0.00135374,4776.91,409.618,1,13,100,285.582,0.106,255.854,0,29.619,33.732,52.459
0.0012077,5355.33,409.651,1,13,100,285.347,0.106,255.729,0,29.51,33.764,52.912
0.0014993,4312.49,409.266,1,13,100,286.241,0.101,256.449,0,29.688,33.582,52.601
0.00147672,4378.54,411.73,1,13,100,288.496,0.102,258.272,0,30.119,33.519,52.792
0.00155085,4168.94,409.11,1,13,100,286.066,0.096,256.477,0,29.491,33.708,52.061
0.00145644,4439.59,412.061,1,13,100,286.22,0.104,256.59,0,29.524,35.81,53.138
0.0013353,4842.94,408.891,1,13,100,285.22,0.111,255.525,0,29.582,33.914,52.456
0.00144869,4463.38,411.125,1,13,100,285.748,0.104,256.268,0,29.373,33.671,54.362
0.00112128,5768.55,410.107,1,13,100,285.369,0.108,255.621,0,29.637,33.807,52.778
0.00111138,5820,414.232,1,13,100,285.361,0.109,255.782,0,29.468,33.64,57.293
0.00140221,4611.56,409.006,1,13,100,284.838,0.106,255.264,0,29.466,33.98,52.476
0.00130837,4942.78,410.196,1,13,100,285.224,0.105,255.543,0,29.573,33.918,53.067
0.00119242,5424.01,410.311,1,13,100,285.615,0.1,255.914,0,29.598,33.779,52.717
0.00130368,4960.56,410.416,1,13,100,285.623,0.106,256.047,0,29.467,33.807,53.099
0.00120055,5387.23,410.237,1,13,100,286.15,0.106,256.534,0,29.508,33.622,52.43
0.00114936,5627.48,409.758,1,13,100,284.833,0.111,255.231,0,29.489,34.058,52.594
0.00132709,4872.95,410.662,1,13,100,285.783,0.121,256.102,0,29.558,33.811,52.937
0.00153272,4218.31,407.945,1,13,100,283.897,0.106,254.16,0,29.629,33.847,52.364
0.00147854,4373.15,409.59,1,13,100,285.455,0.104,255.812,0,29.536,33.727,52.089
0.00112806,5733.84,409.234,1,13,100,285.342,0.104,255.752,0,29.483,33.895,51.998
0.00114155,5666.03,410.901,1,13,100,286.597,0.1,256.928,0,29.567,33.817,52.411
0.00113952,5676.12,410.037,1,13,100,285.532,0.107,255.913,0,29.509,33.707,52.872
0.00129848,4980.48,410.396,1,13,100,285.477,0.111,255.83,0,29.533,33.88,52.404
0.00110155,5872.01,410.717,1,13,100,285.424,0.112,255.761,0,29.549,33.82,52.863
0.00116578,5548.13,411.215,1,13,100,285.751,0.105,256.098,0,29.546,33.657,52.808
0.00111375,5807.64,410.046,1,13,100,284.763,0.107,255.023,0,29.63,33.724,53.117
0.00121059,5342.51,410.847,1,13,100,285.741,0.11,256.055,0,29.574,34.023,52.592
0.0011505,5621.9,408.365,1,13,100,284.703,0.106,255.108,0,29.487,34.05,51.754
0.00154062,4196.67,409.869,1,13,100,286.014,0.1,256.462,0,29.449,33.598,52.399
0.00131423,4920.69,408.979,1,13,100,284.139,0.113,254.457,0,29.566,33.743,52.706
0.00138609,4665.24,409.798,1,13,100,285.342,0.107,255.711,0,29.521,33.869,52.743
0.00115463,5601.77,409.014,1,13,100,284.566,0.105,254.988,0,29.47,33.847,52.712
0.00114469,5650.46,411.276,1,13,100,286.682,0.105,254.789,0,31.785,33.308,53.176
0.00140783,4593.11,409.062,1,13,100,285.367,0.119,255.707,0,29.539,33.829,52.816
0.00149118,4336.01,409.559,1,13,100,286.813,0.109,257.121,0,29.58,35.455,49.435
0.00145126,4455.47,411.477,1,13,100,287.296,0.12,257.596,0,29.578,33.728,52.504
0.00140093,4615.76,408.838,1,13,100,284.397,0.107,254.633,0,29.654,33.597,52.217
0.00140327,4608.08,411.103,1,13,100,286.631,0.108,256.824,0,29.696,33.356,52.77
0.00148079,4366.48,408.427,1,13,100,284.121,0.115,254.46,0,29.544,33.742,52.071
0.00144243,4482.8,409.279,1,13,100,285.581,0.106,255.928,0,29.544,33.619,52.045
