Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
3.306,0,6.66667,1.375,0.493,0.812,0,0,0
3.055,0,6.66667,1.38,0.468,0.631,0,0,0
3.332,0,6.66667,1.369,0.533,0.803,0,0,0
3.075,0,6.66667,1.269,0.48,0.744,0,0,0
3.117,0,6.66667,1.372,0.45,0.703,0,0,0
3.352,0,6.66667,1.273,0.758,0.655,0,0,0
3.074,0,6.66667,1.337,0.485,0.613,0,0,0
2.964,0,6.66667,1.375,0.468,0.609,0,0,0
2.985,0,6.66667,1.239,0.472,0.716,0,0,0
3.054,0,6.66667,1.362,0.457,0.654,0,0,0
2.831,0,6.66667,1.171,0.465,0.648,0,0,0
4.321,0,6.66667,1.305,0.747,1.454,0,0,0
3.136,0,6.66667,1.337,0.482,0.655,0,0,0
3.042,0,6.66667,1.203,0.485,0.747,0,0,0
3.098,0,6.66667,1.393,0.468,0.631,0,0,0
3.105,0,6.66667,1.43,0.464,0.636,0,0,0
3.041,0,6.66667,1.28,0.481,0.675,0,0,0
3.74,0,6.66667,1.221,0.758,1.003,0,0,0
3.501,0,6.66667,1.681,0.494,0.7,0,0,0
2.846,0,6.66667,1.156,0.469,0.643,0,0,0
2.942,0,6.66667,1.225,0.463,0.646,0,0,0
2.962,0,6.66667,1.244,0.463,0.654,0,0,0
3.011,0,6.66667,1.204,0.488,0.736,0,0,0
6.979,0,6.66667,1.233,0.752,4.361,0,0,0
3.239,0,6.66667,1.424,0.48,0.711,0,0,0
2.951,0,6.66667,1.218,0.472,0.644,0,0,0
2.925,0,6.66667,1.186,0.471,0.653,0,0,0
3.043,0,6.66667,1.271,0.493,0.653,0,0,0
2.985,0,6.66667,1.301,0.455,0.656,0,0,0
3.731,0,6.66667,1.354,0.744,0.867,0,0,0
2.921,0,6.66667,1.216,0.479,0.614,0,0,0
2.902,0,6.66667,1.138,0.466,0.707,0,0,0
3.003,0,6.66667,1.292,0.451,0.692,0,0,0
3.02,0,6.66667,1.321,0.462,0.631,0,0,0
2.942,0,6.66667,1.244,0.465,0.65,0,0,0
6.706,0,6.66667,1.397,0.746,3.653,0,0,0
3.164,0,6.66667,1.309,0.484,0.741,0,0,0
2.922,0,6.66667,1.162,0.44,0.716,0,0,0
3.037,0,6.66667,1.338,0.464,0.632,0,0,0
2.884,0,6.66667,1.242,0.465,0.627,0,0,0
3.028,0,6.66667,1.193,0.474,0.733,0,0,0
5.307,0,6.66667,1.404,0.767,2.474,0,0,0
3.192,0,6.66667,1.318,0.483,0.726,0,0,0
3.086,0,6.66667,1.261,0.473,0.671,0,0,0
3.054,0,6.66667,1.301,0.465,0.669,0,0,0
3.047,0,6.66667,1.256,0.479,0.685,0,0,0
3.129,0,6.66667,1.393,0.462,0.659,0,0,0
7.927,0,6.66667,2.092,0.52,4.626,0,0,0
3.153,0,6.66667,1.248,0.503,0.69,0,0,0
3.138,0,6.66667,1.372,0.468,0.682,0,0,0
3.017,0,6.66667,1.182,0.477,0.719,0,0,0
3.262,0,6.66667,1.391,0.451,0.768,0,0,0
3.243,0,6.66667,1.406,0.473,0.7,0,0,0
4.131,0,6.66667,1.353,0.772,1.177,0,0,0
3.241,0,6.66667,1.378,0.482,0.696,0,0,0
3.006,0,6.66667,1.192,0.455,0.703,0,0,0
3.238,0,6.66667,1.371,0.469,0.716,0,0,0
3.537,0,6.66667,1.239,0.753,0.8,0,0,0
2.975,0,6.66667,1.245,0.466,0.691,0,0,0
7.492,0,6.66667,1.623,0.518,4.548,0,0,0
3.099,0,6.66667,1.262,0.478,0.708,0,0,0
3.073,0,6.66667,1.234,0.456,0.755,0,0,0
3.147,0,6.66667,1.272,0.461,0.755,0,0,0
3.087,0,6.66667,1.25,0.467,0.736,0,0,0
3.147,0,6.66667,1.208,0.46,0.858,0,0,0
4.449,0,6.66667,1.213,0.787,1.572,0,0,0
3.224,0,6.66667,1.32,0.461,0.731,0,0,0
3.058,0,6.66667,1.326,0.461,0.667,0,0,0
3.011,0,6.66667,1.267,0.464,0.686,0,0,0
3.127,0,6.66667,1.316,0.464,0.733,0,0,0
3.11,0,6.66667,1.277,0.433,0.773,0,0,0
7.226,0,6.66667,1.808,0.494,4.277,0,0,0
3.351,0,6.66667,1.523,0.479,0.688,0,0,0
3.076,0,6.66667,1.372,0.465,0.664,0,0,0
3.028,0,6.66667,1.214,0.461,0.732,0,0,0
3.056,0,6.66667,1.287,0.475,0.688,0,0,0
3.101,0,6.66667,1.372,0.469,0.628,0,0,0
3.884,0,6.66667,1.298,0.755,1.093,0,0,0
3.091,0,6.66667,1.287,0.48,0.663,0,0,0
3.4,0,6.66667,1.577,0.467,0.741,0,0,0
2.935,0,6.66667,1.173,0.455,0.717,0,0,0
3.1,0,6.66667,1.25,0.462,0.692,0,0,0
3.033,0,6.66667,1.286,0.471,0.679,0,0,0
3.551,0,6.66667,1.286,0.594,1.075,0,0,0
3.278,0,6.66667,1.302,0.488,0.721,0,0,0
3.102,0,6.66667,1.206,0.474,0.781,0,0,0
3.084,0,6.66667,1.229,0.462,0.769,0,0,0
3.075,0,6.66667,1.244,0.471,0.718,0,0,0
3.276,0,6.66667,1.207,0.47,0.909,0,0,0
3.45,0,6.66667,1.272,0.562,0.936,0,0,0
3.22,0,6.66667,1.257,0.494,0.767,0,0,0
2.991,0,6.66667,1.249,0.461,0.679,0,0,0
3.371,0,6.66667,1.491,0.533,0.717,0,0,0
3.061,0,6.66667,1.227,0.465,0.728,0,0,0
2.911,0,6.66667,1.183,0.455,0.683,0,0,0
4.621,0,6.66667,1.607,0.65,1.574,0,0,0
3.39,0,6.66667,1.554,0.483,0.664,0,0,0
2.864,0,6.66667,1.233,0.465,0.604,0,0,0
2.901,0,6.66667,1.178,0.466,0.685,0,0,0
3.13,0,6.66667,1.387,0.457,0.67,0,0,0
3.203,0,6.66667,1.504,0.463,0.612,0,0,0
7.315,0,6.66667,1.664,0.56,4.477,0,0,0
3.174,0,6.66667,1.396,0.478,0.658,0,0,0
3.029,0,6.66667,1.31,0.465,0.691,0,0,0
2.964,0,6.66667,1.164,0.458,0.78,0,0,0
3.011,0,6.66667,1.248,0.463,0.652,0,0,0
2.833,0,6.66667,1.215,0.466,0.613,0,0,0
3.64,0,6.66667,1.175,0.776,0.934,0,0,0
3.025,0,6.66667,1.126,0.487,0.751,0,0,0
2.99,0,6.66667,1.235,0.456,0.691,0,0,0
3.018,0,6.66667,1.293,0.463,0.638,0,0,0
3.027,0,6.66667,1.283,0.463,0.682,0,0,0
3.027,0,6.66667,1.161,0.478,0.758,0,0,0
4.527,0,6.66667,1.508,0.664,1.496,0,0,0
