Iteration,Cost,Cost reduction,time (ms)
0,1.84411,0.389777,13.114
1,1.13268,0.62519,22.485
2,0.682786,0.774063,31.674
3,0.682786,0.774063,39.894
4,0.682786,0.774063,45.397
5,0.682786,0.774063,51.575
6,0.682786,0.774063,56.958
