Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
343.932,9.29738,1.33333,0.939057,1.34441,5.45163,0.349391
22.454,9.09854,1.33333,0.967237,1.36761,5.14911,0.500236
15.1497,8.61387,1.33333,0.957368,1.36227,4.689,0.693479
179.118,9.42523,1.33333,0.953857,1.3469,5.55079,0.382622
211.673,9.50507,1.33333,0.952319,1.36832,5.56273,0.419304
73.6617,9.18038,1.33333,0.956891,1.35992,5.25426,0.519148
20.1508,9.0514,1.33333,0.951651,1.35053,5.15277,0.568229
86.6434,9.42474,1.33333,0.954704,1.35451,5.50512,0.428609
100.275,8.68865,1.33333,0.949037,1.36256,4.78183,0.588711
106.397,9.28598,1.33333,0.946746,1.34927,5.41505,0.432282
130.602,9.09785,1.33333,0.958081,1.35255,5.17169,0.497863
9.41282,8.78314,1.33333,0.963306,1.37183,4.82158,0.698392
299.116,9.26641,1.33333,0.962599,1.34757,5.35184,0.37805
38.9474,8.9687,1.33333,0.954413,1.34662,5.07148,0.554703
69.7228,9.38594,1.33333,0.941236,1.35028,5.50081,0.409054
74.0207,9.09679,1.33333,0.94162,1.3494,5.2267,0.541591
89.122,9.33632,1.33333,0.949771,1.34767,5.4438,0.4322
210.129,9.48848,1.33333,0.955341,1.35597,5.5864,0.392232
35.7195,8.86604,1.33333,0.955779,1.36146,4.91595,0.688589
14.3818,8.8663,1.33333,0.955216,1.3529,4.92295,0.602351
95.3896,9.58624,1.33333,0.954274,1.36087,5.65972,0.44143
476.246,9.69915,1.33333,0.954633,1.34283,5.85371,0.281965
97.1002,9.61168,1.33333,0.962606,1.35871,5.6731,0.419271
142.1,9.14287,1.33333,0.963492,1.35167,5.22717,0.456015
252.81,9.55652,1.33333,0.933908,1.35166,5.69178,0.391416
55.8539,9.17241,1.33333,0.972964,1.36183,5.21468,0.5275
463.205,9.85139,1.33333,0.949223,1.34949,5.99014,0.261371
85.9142,9.23059,1.33333,0.957349,1.36234,5.30302,0.471538
71.6647,9.28662,1.33333,0.928258,1.35187,5.44235,0.515261
43.8868,8.83679,1.33333,0.961101,1.35539,4.90724,0.589315
368.153,9.49056,1.33333,0.929382,1.34048,5.66633,0.273124
114.934,9.46916,1.33333,0.948429,1.34538,5.56954,0.390013
85.8156,9.09179,1.33333,0.943079,1.35515,5.20521,0.559781
124.324,9.30214,1.33333,0.942659,1.34539,5.43102,0.38933
51.3269,8.92741,1.33333,0.959806,1.35279,5.00966,0.540025
32.0531,8.89353,1.33333,0.96231,1.34903,4.98442,0.565148
100.432,9.36974,1.33333,0.953924,1.35695,5.46358,0.478263
76.838,9.13288,1.33333,0.940111,1.35548,5.26414,0.501865
294.481,9.70758,1.33333,0.942017,1.34504,5.83436,0.353982
26.3626,9.43185,1.33333,0.946339,1.35506,5.53041,0.57157
121.698,9.3157,1.33333,0.969574,1.35535,5.3782,0.460729
1507.93,10.4381,1.33333,1.01223,1.37301,6.29225,0.083577
107.915,9.33787,1.33333,0.938003,1.35485,5.46028,0.449777
60.7239,9.06328,1.33333,0.945221,1.35348,5.17908,0.512558
33.5632,9.34662,1.33333,0.938662,1.34896,5.48533,0.532119
42.1968,9.30745,1.33333,0.953057,1.35536,5.3966,0.523401
51.5909,9.26398,1.33333,0.948273,1.35837,5.36567,0.438391
118.997,9.36935,1.33333,0.966004,1.35467,5.44182,0.490949
81.7227,9.3596,1.33333,0.952437,1.35224,5.45968,0.510121
151.739,9.50269,1.33333,0.941328,1.35351,5.62074,0.419199
41.2448,9.22852,1.33333,0.933537,1.35641,5.3509,0.528012
195.273,9.33237,1.33333,0.961121,1.35534,5.41447,0.394252
143.426,9.30461,1.33333,0.943444,1.34598,5.43911,0.498384
30.6712,9.1327,1.33333,0.980588,1.34962,5.15005,0.546882
315.556,9.732,1.33333,0.951245,1.35894,5.8247,0.355349
56.9998,8.97135,1.33333,0.938074,1.3547,5.07905,0.56762
87.1816,9.37289,1.33333,0.965565,1.35363,5.47322,0.419015
172.064,9.42824,1.33333,0.968382,1.35175,5.49697,0.359701
891.783,9.92727,1.33333,0.966581,1.35823,5.95264,0.198631
42.1892,8.85558,1.33333,0.951334,1.35614,4.96386,0.537634
119.85,9.37497,1.33333,0.944149,1.35142,5.49235,0.448704
43.5141,9.09918,1.33333,0.943007,1.35495,5.206,0.549992
94.0911,9.38792,1.33333,0.942425,1.35523,5.5188,0.458738
241.289,9.4747,1.33333,0.945972,1.35424,5.58307,0.396203
8.48141,8.65401,1.33333,0.954048,1.36412,4.72471,0.683554
39.5608,9.00136,1.33333,0.957603,1.35223,5.09839,0.565187
49.066,8.78814,1.33333,0.95498,1.3547,4.84444,0.675376
71.9059,9.34129,1.33333,0.949763,1.35846,5.42762,0.470313
113.129,9.52478,1.33333,0.948202,1.35897,5.60143,0.461059
518.141,9.6848,1.33333,0.941767,1.3555,5.8045,0.334736
198.094,9.58438,1.33333,0.948944,1.3662,5.66079,0.351078
372.441,9.47153,1.33333,0.946679,1.35225,5.60188,0.420129
62.058,9.00462,1.33333,0.957803,1.35892,5.08593,0.566883
511.873,9.73098,1.33333,0.944596,1.3553,5.85062,0.313681
105.294,9.32179,1.33333,0.944281,1.36099,5.41695,0.427739
807.952,9.42769,1.33333,0.990963,1.36557,5.39026,0.389794
22.9369,9.18638,1.33333,0.954666,1.34624,5.27552,0.558841
24.194,9.0204,1.33333,0.968328,1.3594,5.05131,0.608927
112.458,9.57531,1.33333,0.960869,1.35325,5.66319,0.467628
70.3219,9.51759,1.33333,0.948741,1.34301,5.64124,0.475006
53.6581,9.43414,1.33333,0.944279,1.36104,5.52864,0.479481
62.3939,9.28291,1.33333,0.941967,1.35627,5.39098,0.53342
31.1725,8.82593,1.33333,0.944125,1.36264,4.90239,0.582217
82.0992,8.97528,1.33333,0.966168,1.36231,5.02805,0.560768
23.6722,9.17684,1.33333,0.961653,1.37212,5.2127,0.594722
190.079,9.3358,1.33333,0.948515,1.35389,5.44495,0.427069
29.0702,8.8363,1.33333,0.949014,1.3633,4.89643,0.623084
65.4619,9.09463,1.33333,0.927056,1.35723,5.2283,0.587927
328.416,9.38061,1.33333,0.977778,1.36768,5.41469,0.460346
18.9431,9.12963,1.33333,0.962737,1.3654,5.16875,0.551613
354.679,9.27869,1.33333,0.931822,1.34661,5.44006,0.31601
303.391,9.58487,1.33333,0.958706,1.35627,5.66634,0.402901
24.7659,9.0399,1.33333,0.949004,1.35216,5.13859,0.546292
191.993,9.34735,1.33333,0.936855,1.34077,5.50853,0.395701
36.3313,9.13577,1.33333,0.933546,1.35441,5.27619,0.52614
46.2826,9.29499,1.33333,0.952237,1.34847,5.39972,0.482817
45.2391,9.15676,1.33333,0.94546,1.35395,5.25903,0.51261
76.2788,9.23819,1.33333,0.958502,1.34707,5.32956,0.424024
76.1586,9.23016,1.33333,0.966577,1.35145,5.29619,0.611207
29.851,8.9021,1.33333,0.954327,1.35715,4.96879,0.565295
