Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
5.923,1.234,1.411,1.621,1.33333,0.463223,2.96793,18.1879
9.307,1.238,1.355,5.052,1.33333,0.704825,2.68213,21.3512
12.413,1.231,1.291,8.235,1.33333,0,1.60163,24.3961
7.437,1.21,1.42,3.074,1.33333,0.13256,30.1303,45.9757
11.376,0.905,1.299,7.639,1.33333,0,5.66586,45.8922
11.346,0.973,1.302,7.499,1.33333,0,5.05184,46.5947
11.632,1.046,1.303,7.786,1.33333,0,3.93204,45.7047
5.453,0.999,1.287,1.521,1.33333,0.311596,7.53032,51.4909
8.475,0.874,1.309,4.693,1.33333,0.0439261,21.4485,49.9587
5.573,1.106,1.298,1.541,1.33333,0.565636,23.3132,47.7252
5.532,1.162,1.31,1.471,1.33333,0.227008,99.2035,24.3139
11.238,1.051,1.301,7.419,1.33333,0,2.9097,22.9685
11.253,1.02,1.308,7.372,1.33333,0,0.948324,8.82301
11.241,0.97,1.33,7.42,1.33333,0,0.465014,8.35373
11.218,0.919,1.375,7.406,1.33333,0,0.307047,7.80055
5.448,1.016,1.319,1.544,1.33333,1.53336,1.41597,18.0393
5.46,1.011,1.329,1.525,1.33333,0.25767,13.2744,15.7996
11.513,0.992,1.315,7.587,1.33333,12.698,0.436855,6.49032
11.251,0.893,1.323,7.501,1.33333,0,0.782836,9.2095
11.875,1.129,1.32,7.942,1.33333,0,1.09381,19.4068
9.975,1.052,1.314,6.039,1.33333,0.0236168,2.20423,12.7867
11.959,1.315,1.306,7.716,1.33333,0,1.47366,26.3777
5.676,0.992,1.35,1.655,1.33333,0.335732,34.0009,38.48
5.682,1.031,1.366,1.612,1.33333,0.174348,52.6986,35.2185
11.937,1.016,1.303,8.042,1.33333,0,2.06753,25.4445
5.727,1.095,1.323,1.631,1.33333,0.446183,21.0333,10.9644
5.916,1.072,1.365,1.751,1.33333,0.178736,18.4108,9.95063
5.896,1.03,1.323,1.738,1.33333,0.696313,9.78106,0.849936
5.832,1.061,1.412,1.687,1.33333,0.45922,1.01225,0.480263
5.691,1.032,1.302,1.655,1.33333,1.67538,0.610251,0.317281
11.299,0.86,1.343,7.53,1.33333,0,0.144624,3.11045
5.931,1.223,1.343,1.639,1.33333,0.52161,5.31018,0.307558
5.459,0.861,1.379,1.578,1.33333,0.527073,40.8183,3.38725
5.724,0.962,1.314,1.743,1.33333,1.63485,12.4551,6.26344
10.504,0.927,1.425,6.433,1.33333,4.03855,1.29741,8.27429
